"측정일시","권역코드","권역명","측정소코드","측정소명","미세먼지 1시간(㎍/㎥)","미세먼지 24시간(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"201908312300","100","도심권","111123","종로구","15","20","12","0.022","0.017","0.4","0.003"
"201908312300","100","도심권","111131","용산구","15","16","12","0.016","0.025","0.4","0.003"
"201908312300","100","도심권","111121","중구","14","20","9","0.028","0.021","0","0.003"
"201908312300","101","서북권","111181","은평구","16","20","13","0.02","0.02","0.5","0.004"
"201908312300","101","서북권","111191","서대문구","15","16","4","0.022","0.013","0.7","0.003"
"201908312300","101","서북권","111201","마포구","13","16","0","0.024","0.015","0.4","0.004"
"201908312300","102","동북권","111141","광진구","25","24","15","0.016","0.028","0.7","0.004"
"201908312300","102","동북권","111311","노원구","16","19","14","0.016","0.024","0.5","0.003"
"201908312300","102","동북권","111151","중랑구","13","14","6","0.027","0.014","0.3","0.006"
"201908312300","102","동북권","111171","도봉구","9","11","6","0.035","0.009","0.4","0.004"
"201908312300","102","동북권","111161","성북구","10","15","7","0.027","0.018","0.6","0.003"
"201908312300","102","동북권","111142","성동구","21","23","10","0.015","0.039","0.5","0.003"
"201908312300","102","동북권","111291","강북구","25","26","11","0.025","0.007","0.4","0.002"
"201908312300","102","동북권","111152","동대문구","11","13","8","0.029","0.015","0.4","0.004"
"201908312300","103","서남권","111241","동작구","20","20","11","0.022","0.016","0.3","0.002"
"201908312300","103","서남권","111231","영등포구","0","31","0","0.017","0.038","0.6","0.003"
"201908312300","103","서남권","111212","강서구","20","23","12","0.025","0.02","0.5","0.007"
"201908312300","103","서남권","111251","관악구","0","0","0","0.025","0.022","0.4","0.004"
"201908312300","103","서남권","111301","양천구","22","22","13","0.02","0.03","0.4","0.004"
"201908312300","103","서남권","111221","구로구","18","18","6","0.019","0.02","0.3","0.005"
"201908312300","103","서남권","111281","금천구","20","18","12","0.021","0.017","0.4","0.003"
"201908312300","104","동남권","111261","강남구","0","0","0","0","0","0","0"
"201908312300","104","동남권","111262","서초구","15","16","12","0.035","0.021","0.3","0.003"
"201908312300","104","동남권","111274","강동구","20","21","14","0.02","0.035","0.5","0.003"
"201908312300","104","동남권","111273","송파구","20","18","12","0.017","0.033","0.4","0.003"
"201908312200","100","도심권","111131","용산구","17","17","12","0.015","0.035","0.4","0.003"
"201908312200","100","도심권","111121","중구","15","21","8","0.031","0.02","0","0.003"
"201908312200","100","도심권","111123","종로구","15","21","10","0.026","0.016","0.4","0.003"
"201908312200","101","서북권","111191","서대문구","16","17","6","0.028","0.014","0.7","0.003"
"201908312200","101","서북권","111201","마포구","19","18","9","0.023","0.018","0.4","0.004"
"201908312200","101","서북권","111181","은평구","20","21","15","0.03","0.018","0.5","0.004"
"201908312200","102","동북권","111161","성북구","10","15","6","0.032","0.018","0.6","0.003"
"201908312200","102","동북권","111291","강북구","22","26","10","0.031","0.007","0.3","0.002"
"201908312200","102","동북권","111171","도봉구","12","11","7","0.037","0.01","0.4","0.004"
"201908312200","102","동북권","111141","광진구","23","25","16","0.022","0.026","0.6","0.004"
"201908312200","102","동북권","111311","노원구","17","19","12","0.033","0.01","0.4","0.004"
"201908312200","102","동북권","111142","성동구","16","24","11","0.02","0.031","0.4","0.003"
"201908312200","102","동북권","111151","중랑구","13","15","7","0.032","0.013","0.4","0.006"
"201908312200","102","동북권","111152","동대문구","9","14","7","0.032","0.015","0.3","0.003"
"201908312200","103","서남권","111212","강서구","20","23","13","0.029","0.019","0.4","0.006"
"201908312200","103","서남권","111241","동작구","20","20","11","0.026","0.016","0.3","0.003"
"201908312200","103","서남권","111231","영등포구","43","30","0","0.023","0.033","0.5","0.003"
"201908312200","103","서남권","111221","구로구","14","18","7","0.02","0.02","0.3","0.005"
"201908312200","103","서남권","111281","금천구","19","18","14","0.017","0.028","0.5","0.003"
"201908312200","103","서남권","111301","양천구","22","22","12","0.022","0.03","0.5","0.004"
"201908312200","103","서남권","111251","관악구","0","0","0","0.027","0.022","0.4","0.004"
"201908312200","104","동남권","111261","강남구","0","0","0","0","0","0","0"
"201908312200","104","동남권","111274","강동구","23","21","16","0.025","0.033","0.5","0.003"
"201908312200","104","동남권","111262","서초구","14","16","10","0.034","0.024","0.3","0.003"
"201908312200","104","동남권","111273","송파구","0","17","16","0.022","0.03","0.5","0.003"
"201908312100","100","도심권","111123","종로구","20","22","12","0.025","0.019","0.4","0.003"
"201908312100","100","도심권","111131","용산구","16","17","10","0.019","0.037","0.4","0.004"
"201908312100","100","도심권","111121","중구","22","21","11","0.032","0.02","0","0.003"
"201908312100","101","서북권","111181","은평구","19","21","13","0.04","0.014","0.5","0.004"
"201908312100","101","서북권","111191","서대문구","15","17","6","0.034","0.013","0.7","0.003"
"201908312100","101","서북권","111201","마포구","18","18","10","0.026","0.017","0.4","0.004"
"201908312100","102","동북권","111151","중랑구","14","14","12","0.028","0.018","0.4","0.005"
"201908312100","102","동북권","111152","동대문구","10","14","8","0.031","0.017","0.3","0.004"
"201908312100","102","동북권","111142","성동구","17","25","11","0.025","0.032","0.4","0.003"
"201908312100","102","동북권","111311","노원구","20","19","14","0.032","0.013","0.4","0.004"
"201908312100","102","동북권","111171","도봉구","13","11","6","0.037","0.011","0.4","0.004"
"201908312100","102","동북권","111161","성북구","17","15","6","0.031","0.02","0.6","0.003"
"201908312100","102","동북권","111141","광진구","21","24","14","0.027","0.025","0.6","0.004"
"201908312100","102","동북권","111291","강북구","29","25","14","0.031","0.009","0.3","0.002"
"201908312100","103","서남권","111281","금천구","22","17","15","0.019","0.03","0.5","0.003"
"201908312100","103","서남권","111231","영등포구","29","26","0","0.03","0.026","0.5","0.003"
"201908312100","103","서남권","111212","강서구","33","22","18","0.029","0.022","0.5","0.006"
"201908312100","103","서남권","111251","관악구","0","0","0","0.03","0.021","0.5","0.004"
"201908312100","103","서남권","111221","구로구","17","18","9","0.023","0.017","0.3","0.005"
"201908312100","103","서남권","111241","동작구","18","20","10","0.028","0.017","0.3","0.003"
"201908312100","103","서남권","111301","양천구","24","22","13","0.03","0.023","0.4","0.005"
"201908312100","104","동남권","111261","강남구","0","0","0","0","0","0","0"
"201908312100","104","동남권","111262","서초구","16","17","11","0.034","0.026","0.3","0.003"
"201908312100","104","동남권","111273","송파구","15","18","9","0.028","0.026","0.5","0.003"
"201908312100","104","동남권","111274","강동구","21","20","15","0.034","0.025","0.5","0.003"
"201908312000","100","도심권","111121","중구","30","21","11","0.032","0.024","0","0.003"
"201908312000","100","도심권","111131","용산구","15","17","13","0.03","0.031","0.4","0.004"
"201908312000","100","도심권","111123","종로구","23","24","15","0.022","0.025","0.5","0.003"
"201908312000","101","서북권","111201","마포구","17","18","0","0.029","0.017","0.4","0.005"
"201908312000","101","서북권","111181","은평구","20","22","12","0.04","0.016","0.5","0.004"
"201908312000","101","서북권","111191","서대문구","16","18","3","0.034","0.014","0.7","0.003"
"201908312000","102","동북권","111142","성동구","21","27","8","0.03","0.032","0.4","0.003"
"201908312000","102","동북권","111152","동대문구","16","16","13","0.029","0.024","0.3","0.003"
"201908312000","102","동북권","111161","성북구","18","14","7","0.033","0.019","0.6","0.003"
"201908312000","102","동북권","111291","강북구","34","25","13","0.031","0.01","0.4","0.002"
"201908312000","102","동북권","111141","광진구","23","26","11","0.034","0.023","0.6","0.004"
"201908312000","102","동북권","111171","도봉구","12","11","5","0.038","0.011","0.4","0.004"
"201908312000","102","동북권","111311","노원구","23","20","16","0.032","0.016","0.4","0.004"
"201908312000","102","동북권","111151","중랑구","18","14","14","0.024","0.026","0.4","0.006"
"201908312000","103","서남권","111251","관악구","0","0","0","0.031","0.023","0.4","0.005"
"201908312000","103","서남권","111281","금천구","17","16","12","0.024","0.024","0.4","0.004"
"201908312000","103","서남권","111231","영등포구","40","24","0","0.034","0.028","0.5","0.003"
"201908312000","103","서남권","111221","구로구","18","18","6","0.024","0.017","0.3","0.005"
"201908312000","103","서남권","111241","동작구","16","20","11","0.03","0.018","0.3","0.003"
"201908312000","103","서남권","111212","강서구","28","19","17","0.033","0.021","0.5","0.006"
"201908312000","103","서남권","111301","양천구","24","21","15","0.031","0.025","0.4","0.004"
"201908312000","104","동남권","111274","강동구","21","19","16","0.038","0.025","0.5","0.004"
"201908312000","104","동남권","111261","강남구","0","0","0","0","0","0","0"
"201908312000","104","동남권","111262","서초구","13","17","10","0.041","0.021","0.3","0.003"
"201908312000","104","동남권","111273","송파구","16","18","9","0.033","0.024","0.4","0.004"
"201908311900","100","도심권","111121","중구","20","19","9","0.043","0.016","0","0.003"
"201908311900","100","도심권","111131","용산구","18","17","14","0.031","0.032","0.4","0.004"
"201908311900","100","도심권","111123","종로구","19","24","14","0.028","0.023","0.5","0.003"
"201908311900","101","서북권","111201","마포구","19","18","9","0.034","0.015","0.4","0.004"
"201908311900","101","서북권","111191","서대문구","15","18","3","0.035","0.017","0.7","0.003"
"201908311900","101","서북권","111181","은평구","21","21","10","0.042","0.017","0.5","0.004"
"201908311900","102","동북권","111161","성북구","10","15","7","0.038","0.019","0.5","0.003"
"201908311900","102","동북권","111142","성동구","23","29","12","0.03","0.034","0.4","0.003"
"201908311900","102","동북권","111171","도봉구","8","11","5","0.043","0.011","0.4","0.003"
"201908311900","102","동북권","111311","노원구","0","17","12","0.04","0.013","0.4","0.003"
"201908311900","102","동북권","111151","중랑구","16","13","14","0.031","0.023","0.4","0.005"
"201908311900","102","동북권","111152","동대문구","14","16","11","0.038","0.019","0.2","0.004"
"201908311900","102","동북권","111291","강북구","26","22","15","0.034","0.009","0.4","0.002"
"201908311900","102","동북권","111141","광진구","29","27","14","0.038","0.022","0.5","0.004"
"201908311900","103","서남권","111231","영등포구","30","20","0","0.037","0.026","0.4","0.003"
"201908311900","103","서남권","111241","동작구","18","21","10","0.032","0.016","0.3","0.003"
"201908311900","103","서남권","111251","관악구","0","0","0","0.035","0.018","0.4","0.005"
"201908311900","103","서남권","111281","금천구","18","16","9","0.03","0.02","0.4","0.004"
