측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20180101,동남권,강남구,0.034,0.009,0.6,0.006,34,22
20180101,동남권,강동구,0.039,0.01,0.7,0.005,49,24
20180101,동북권,강북구,0.026,0.018,0.6,0.004,38,18
20180101,서남권,강서구,0.038,0.011,0.7,0.004,,13
20180101,서남권,관악구,0.037,0.008,0.5,0.008,38,24
20180101,동북권,광진구,0.038,0.012,0.7,0.005,42,22
20180101,서남권,구로구,0.025,0.008,0.6,0.007,48,28
20180101,서남권,금천구,0.037,0.01,0.6,0.005,39,21
20180101,동북권,노원구,0.034,0.011,0.8,0.007,42,21
20180101,동북권,도봉구,0.03,0.016,0.6,0.006,45,22
20180101,동북권,동대문구,0.032,0.013,0.6,0.006,46,21
20180101,서남권,동작구,0.036,0.012,0.6,0.005,40,19
20180101,서북권,마포구,0.034,0.011,0.6,0.006,39,21
20180101,서북권,서대문구,,,,,,
20180101,동남권,서초구,0.031,0.01,0.6,0.005,49,24
20180101,동북권,성동구,0.033,0.009,,0.006,48,23
20180101,동북권,성북구,0.041,0.01,0.7,0.007,43,19
20180101,동남권,송파구,0.028,0.012,0.7,0.005,53,23
20180101,서남권,양천구,0.037,0.008,0.7,0.005,37,21
20180101,서남권,영등포구,0.031,0.01,0.7,0.007,48,24
20180101,도심권,용산구,0.029,0.011,0.3,0.005,39,18
20180101,서북권,은평구,0.015,0.014,0.7,0.003,41,21
20180101,도심권,종로구,0.03,0.015,0.6,0.007,34,17
20180101,도심권,중구,0.029,0.015,0.6,0.005,33,18
20180101,동북권,중랑구,0.037,0.01,0.7,0.007,48,23
20180102,동남권,강남구,0.038,0.008,0.7,0.006,33,25
20180102,동남권,강동구,0.04,0.01,0.8,0.005,46,25
20180102,동북권,강북구,0.027,0.021,0.6,0.004,31,16
20180102,서남권,강서구,0.036,0.012,0.7,0.004,22,15
20180102,서남권,관악구,0.041,0.007,0.6,0.007,37,24
20180102,동북권,광진구,0.042,0.011,0.8,0.006,43,25
20180102,서남권,구로구,0.024,0.007,0.8,0.007,45,29
20180102,서남권,금천구,0.039,0.01,0.7,0.005,38,24
20180102,동북권,노원구,0.032,0.015,0.8,0.006,40,22
20180102,동북권,도봉구,0.032,0.016,0.8,0.004,42,22
20180102,동북권,동대문구,0.042,0.012,0.7,0.006,43,21
20180102,서남권,동작구,0.044,0.011,0.8,0.004,42,24
20180102,서북권,마포구,0.042,0.01,0.9,0.005,40,24
20180102,서북권,서대문구,,,,,,
20180102,동남권,서초구,0.031,0.01,0.7,0.006,49,26
20180102,동북권,성동구,0.032,0.009,0.6,0.005,42,23
20180102,동북권,성북구,0.04,0.012,0.9,0.006,42,20
20180102,동남권,송파구,0.033,0.011,0.8,0.005,52,27
20180102,서남권,양천구,0.038,0.008,0.7,0.005,38,24
20180102,서남권,영등포구,0.036,0.009,0.8,0.007,47,25
20180102,도심권,용산구,0.037,0.01,0.5,0.005,38,21
20180102,서북권,은평구,0.023,0.014,0.8,0.004,40,21
20180102,도심권,종로구,0.043,0.01,0.9,0.007,35,22
20180102,도심권,중구,0.036,0.012,0.8,0.005,32,20
20180102,동북권,중랑구,0.041,0.009,0.8,0.006,45,22
20180103,동남권,강남구,0.027,0.01,0.5,0.006,28,20
20180103,동남권,강동구,0.027,0.015,0.5,0.005,39,21
20180103,동북권,강북구,0.016,0.026,0.5,0.004,30,15
20180103,서남권,강서구,0.02,0.02,0.4,0.004,34,15
20180103,서남권,관악구,0.025,0.012,0.3,0.007,30,18
20180103,동북권,광진구,0.026,0.017,0.5,0.004,34,18
20180103,서남권,구로구,0.016,0.012,0.4,0.006,39,23
20180103,서남권,금천구,0.026,0.016,0.5,0.005,33,19
20180103,동북권,노원구,0.018,0.022,0.5,0.006,36,19
20180103,동북권,도봉구,0.015,0.023,0.4,0.006,34,20
20180103,동북권,동대문구,0.024,0.017,0.5,0.006,37,19
20180103,서남권,동작구,0.026,0.015,0.4,0.004,39,18
20180103,서북권,마포구,0.022,0.017,0.5,0.005,33,19
20180103,서북권,서대문구,,,,,,
20180103,동남권,서초구,0.019,0.016,0.4,0.005,40,20
20180103,동북권,성동구,0.024,0.014,0.5,0.005,37,21
20180103,동북권,성북구,0.024,0.017,0.5,0.006,37,17
20180103,동남권,송파구,0.022,0.016,0.4,0.004,40,20
20180103,서남권,양천구,0.022,0.015,0.5,0.004,32,18
20180103,서남권,영등포구,0.024,0.012,0.6,0.007,39,21
20180103,도심권,용산구,0.025,0.013,0.3,0.005,36,17
20180103,서북권,은평구,0.024,0.02,0.7,0.005,39,22
20180103,도심권,종로구,0.025,0.016,0.6,0.007,31,19
20180103,도심권,중구,0.021,0.018,0.5,0.005,30,18
20180103,동북권,중랑구,0.025,0.015,0.5,0.006,39,21
20180104,동남권,강남구,0.038,0.007,0.6,0.006,35,26
20180104,동남권,강동구,0.037,0.011,0.6,0.005,56,29
20180104,동북권,강북구,0.032,0.014,0.6,0.004,39,21
20180104,서남권,강서구,0.034,0.01,0.5,0.004,61,27
20180104,서남권,관악구,0.039,0.006,0.4,0.007,41,27
20180104,동북권,광진구,0.034,0.014,0.5,0.005,44,25
20180104,서남권,구로구,0.025,0.007,0.6,0.006,49,29
20180104,서남권,금천구,0.039,0.009,0.6,0.005,42,26
20180104,동북권,노원구,0.032,0.013,0.6,0.006,48,26
20180104,동북권,도봉구,0.036,0.011,0.6,0.005,49,27
20180104,동북권,동대문구,0.04,0.01,0.6,0.006,48,23
20180104,서남권,동작구,0.043,0.009,0.7,0.005,49,27
20180104,서북권,마포구,0.036,0.008,0.7,0.005,45,26
20180104,서북권,서대문구,,,,,,
20180104,동남권,서초구,0.034,0.007,0.6,0.005,52,27
20180104,동북권,성동구,0.033,0.008,0.5,0.005,46,26
20180104,동북권,성북구,0.039,0.009,0.7,0.006,48,22
20180104,동남권,송파구,0.03,0.013,0.6,0.005,59,27
20180104,서남권,양천구,0.033,0.007,0.6,0.004,39,23
20180104,서남권,영등포구,0.031,0.009,0.7,0.007,50,25
20180104,도심권,용산구,0.036,0.008,0.4,0.005,41,23
20180104,서북권,은평구,0.031,0.014,0.6,0.005,38,22
20180104,도심권,종로구,0.037,0.01,0.7,0.007,39,24
20180104,도심권,중구,0.036,0.009,0.7,0.005,39,24
20180104,동북권,중랑구,0.034,0.011,0.6,0.006,52,27
20180105,동남권,강남구,0.044,0.006,0.7,0.006,46,37
20180105,동남권,강동구,0.049,0.007,0.8,0.005,67,45
20180105,동북권,강북구,0.042,0.014,0.8,0.005,56,34
20180105,서남권,강서구,0.043,0.01,0.7,0.005,73,41
20180105,서남권,관악구,0.041,0.007,0.5,0.007,48,36
20180105,동북권,광진구,0.048,0.008,0.9,0.005,64,39
20180105,서남권,구로구,0.028,0.006,0.6,0.007,62,42
20180105,서남권,금천구,0.044,0.009,0.7,0.006,49,34
20180105,동북권,노원구,0.044,0.008,0.9,0.007,63,40
20180105,동북권,도봉구,0.039,0.013,0.8,0.004,65,42
20180105,동북권,동대문구,0.049,0.009,0.7,0.007,65,36
20180105,서남권,동작구,0.043,0.01,0.7,0.005,53,34
20180105,서북권,마포구,0.043,0.007,0.8,0.006,56,36
20180105,서북권,서대문구,,,,,,
20180105,동남권,서초구,0.036,0.008,0.6,0.006,60,38
20180105,동북권,성동구,0.041,0.006,0.6,0.006,59,37
20180105,동북권,성북구,0.042,0.009,0.7,0.006,62,36
20180105,동남권,송파구,0.038,0.008,0.7,0.006,65,36
20180105,서남권,양천구,0.04,0.007,0.7,0.005,51,36
20180105,서남권,영등포구,0.034,0.009,0.8,0.008,61,41
20180105,도심권,용산구,0.042,0.007,0.5,0.006,51,35
20180105,서북권,은평구,0.043,0.011,0.5,0.005,52,32
20180105,도심권,종로구,0.048,0.007,0.8,0.007,51,34
20180105,도심권,중구,0.044,0.006,0.8,0.005,48,33
20180105,동북권,중랑구,0.048,0.006,0.8,0.007,67,40
20180106,동남권,강남구,0.038,0.01,0.7,0.006,35,30
20180106,동남권,강동구,0.051,0.006,0.9,0.005,63,44
20180106,동북권,강북구,0.032,0.018,0.8,0.004,42,26
20180106,서남권,강서구,0.038,0.014,0.7,0.004,50,34
20180106,서남권,관악구,0.041,0.009,0.5,0.008,44,34
20180106,동북권,광진구,0.047,0.009,0.8,0.005,54,34
20180106,서남권,구로구,0.027,0.009,0.6,0.007,55,39
20180106,서남권,금천구,0.041,0.011,0.7,0.006,42,31
20180106,동북권,노원구,0.041,0.01,0.8,0.007,49,31
20180106,동북권,도봉구,0.035,0.016,0.8,0.006,52,36
20180106,동북권,동대문구,0.038,0.016,0.6,0.007,50,31
20180106,서남권,동작구,0.041,0.012,0.7,0.005,46,30
20180106,서북권,마포구,0.036,0.014,0.7,0.005,45,32
20180106,서북권,서대문구,,,,,,
20180106,동남권,서초구,0.035,0.011,0.6,0.006,52,35
20180106,동북권,성동구,0.034,0.011,0.5,0.005,46,31
20180106,동북권,성북구,0.043,0.011,0.8,0.006,51,34
20180106,동남권,송파구,0.04,0.008,0.7,0.005,61,29
20180106,서남권,양천구,0.039,0.01,0.7,0.005,42,31
20180106,서남권,영등포구,0.035,0.01,0.7,0.007,53,36
20180106,도심권,용산구,0.034,0.012,0.4,0.005,43,26
20180106,서북권,은평구,0.035,0.016,0.6,0.004,45,31
20180106,도심권,종로구,0.035,0.016,0.7,0.007,38,27
20180106,도심권,중구,0.034,0.014,0.7,0.005,39,26
20180106,동북권,중랑구,0.043,0.009,0.8,0.006,53,34
20180107,동남권,강남구,0.049,0.003,0.7,0.006,46,43
20180107,동남권,강동구,0.05,0.004,0.9,0.005,58,45
20180107,동북권,강북구,0.047,0.006,0.9,0.004,49,32
20180107,서남권,강서구,0.056,0.004,1,0.004,68,46
20180107,서남권,관악구,0.055,0.002,0.8,0.007,55,45
20180107,동북권,광진구,0.048,0.005,0.8,0.005,56,39
20180107,서남권,구로구,0.035,0.003,0.8,0.007,63,45
20180107,서남권,금천구,0.055,0.003,1,0.006,54,41
20180107,동북권,노원구,0.048,0.005,1,0.007,57,39
20180107,동북권,도봉구,0.05,0.006,1,0.004,55,40
20180107,동북권,동대문구,0.058,0.005,0.8,0.007,58,39
20180107,서남권,동작구,0.057,0.004,1,0.005,59,45
20180107,서북권,마포구,0.052,0.003,0.9,0.005,56,40
20180107,서북권,서대문구,,,,,,
20180107,동남권,서초구,0.044,0.003,0.8,0.005,64,44
20180107,동북권,성동구,0.043,0.004,0.7,0.005,56,42
20180107,동북권,성북구,0.052,0.004,0.9,0.006,55,42
20180107,동남권,송파구,0.042,0.005,0.9,0.005,58,33
20180107,서남권,양천구,0.053,0.002,1.1,0.005,54,42
20180107,서남권,영등포구,0.043,0.004,0.8,0.007,60,45
20180107,도심권,용산구,0.045,0.004,0.6,0.005,53,37
20180107,서북권,은평구,0.049,0.008,0.9,0.004,46,34
20180107,도심권,종로구,0.054,0.004,1,0.007,47,36
20180107,도심권,중구,0.049,0.003,0.9,0.004,47,35
20180107,동북권,중랑구,0.046,0.005,0.8,0.006,55,38
20180108,동남권,강남구,0.048,0.006,0.8,0.006,52,44
20180108,동남권,강동구,0.049,0.007,0.9,0.006,55,41
20180108,동북권,강북구,0.044,0.011,0.8,0.005,51,33
20180108,서남권,강서구,0.044,0.01,0.7,0.005,62,43
20180108,서남권,관악구,0.047,0.006,0.6,0.007,55,47
20180108,동북권,광진구,0.051,0.008,0.9,0.005,63,41
20180108,서남권,구로구,0.029,0.006,0.7,0.007,65,43
20180108,서남권,금천구,0.046,0.009,0.9,0.006,58,43
20180108,동북권,노원구,0.046,0.009,0.9,0.007,61,43
20180108,동북권,도봉구,0.043,0.011,0.9,0.006,57,39
20180108,동북권,동대문구,0.054,0.007,0.7,0.007,59,36
20180108,서남권,동작구,0.049,0.01,0.8,0.005,59,45
20180108,서북권,마포구,0.048,0.008,0.9,0.006,61,43
20180108,서북권,서대문구,,,,,,
20180108,동남권,서초구,0.038,0.008,0.7,0.006,67,46
20180108,동북권,성동구,0.043,0.006,0.7,0.006,57,39
20180108,동북권,성북구,0.045,0.008,0.7,0.006,54,39
20180108,동남권,송파구,0.042,0.008,0.8,0.006,55,36
20180108,서남권,양천구,0.043,0.007,0.8,0.005,54,42
20180108,서남권,영등포구,0.038,0.007,0.7,0.007,62,42
20180108,도심권,용산구,0.046,0.006,0.6,0.006,56,41
20180108,서북권,은평구,0.046,0.01,0.9,0.005,52,33
20180108,도심권,종로구,0.052,0.007,0.9,0.007,49,37
20180108,도심권,중구,0.047,0.007,0.9,0.005,52,39
20180108,동북권,중랑구,0.051,0.006,0.8,0.007,56,39
20180109,동남권,강남구,0.024,0.013,0.4,0.005,34,19
20180109,동남권,강동구,0.022,0.021,0.5,0.004,44,22
20180109,동북권,강북구,0.012,0.032,0.4,0.004,38,16
20180109,서남권,강서구,0.022,0.021,0.4,0.004,37,21
20180109,서남권,관악구,0.025,0.016,0.3,0.006,36,22
20180109,동북권,광진구,0.021,0.023,0.5,0.003,40,19
20180109,서남권,구로구,0.017,0.013,0.4,0.007,45,23
20180109,서남권,금천구,0.025,0.019,0.4,0.005,38,19
20180109,동북권,노원구,0.015,0.029,0.4,0.006,39,18
20180109,동북권,도봉구,0.012,0.027,0.3,0.004,43,18
20180109,동북권,동대문구,0.02,0.021,0.5,0.006,45,19
20180109,서남권,동작구,0.023,0.021,0.4,0.004,41,20
20180109,서북권,마포구,0.021,0.021,0.5,0.005,38,20
20180109,서북권,서대문구,,,,,,
20180109,동남권,서초구,0.02,0.019,0.4,0.006,45,22
20180109,동북권,성동구,0.02,0.017,0.4,0.005,43,21
20180109,동북권,성북구,0.018,0.022,0.4,0.005,40,20
20180109,동남권,송파구,0.018,0.023,0.3,0.004,45,20
20180109,서남권,양천구,0.023,0.016,0.5,0.004,34,18
20180109,서남권,영등포구,0.023,0.016,0.6,0.006,44,23
20180109,도심권,용산구,0.021,0.019,0.3,0.004,37,18
20180109,서북권,은평구,0.021,0.025,0.5,0.004,46,20
20180109,도심권,종로구,0.022,0.022,0.5,0.006,35,18
20180109,도심권,중구,0.018,0.023,0.4,0.003,37,18
20180109,동북권,중랑구,0.02,0.02,0.5,0.006,45,22
20180110,동남권,강남구,0.018,0.014,0.4,0.005,27,13
20180110,동남권,강동구,0.019,0.021,0.4,0.004,38,16
20180110,동북권,강북구,0.009,0.032,0.3,0.004,31,9
20180110,서남권,강서구,0.02,0.02,0.4,0.003,29,17
20180110,서남권,관악구,0.021,0.017,0.3,0.006,29,14
20180110,동북권,광진구,0.018,0.022,0.4,0.003,32,13
20180110,서남권,구로구,0.015,0.013,0.5,0.006,38,19
20180110,서남권,금천구,0.021,0.02,0.4,0.004,32,14
20180110,동북권,노원구,0.015,0.024,0.4,0.005,34,13
20180110,동북권,도봉구,0.01,0.025,0.3,0.004,36,14
20180110,동북권,동대문구,0.016,0.023,0.4,0.005,37,14
20180110,서남권,동작구,0.019,0.021,0.4,0.004,33,13
20180110,서북권,마포구,0.018,0.021,0.5,0.004,29,15
20180110,서북권,서대문구,,,,,,
20180110,동남권,서초구,0.014,0.021,0.3,0.005,36,15
20180110,동북권,성동구,0.016,0.017,,0.004,36,15
20180110,동북권,성북구,0.015,0.023,0.3,0.005,35,13
20180110,동남권,송파구,0.015,0.022,0.3,0.004,35,12
20180110,서남권,양천구,0.022,0.015,0.4,0.004,30,14
20180110,서남권,영등포구,0.021,0.016,0.6,0.006,38,18
20180110,도심권,용산구,0.019,0.018,0.3,0.004,33,14
20180110,서북권,은평구,0.019,0.025,0.5,0.004,39,16
20180110,도심권,종로구,0.019,0.022,0.4,0.006,27,13
20180110,도심권,중구,0.015,0.023,0.4,0.003,28,12
20180110,동북권,중랑구,0.017,0.02,0.4,0.006,41,17
20180111,동남권,강남구,0.019,0.012,0.4,0.005,26,22
20180111,동남권,강동구,0.02,0.019,0.5,0.005,35,25
20180111,동북권,강북구,0.01,0.028,0.4,0.004,28,17
20180111,서남권,강서구,0.018,0.019,0.4,0.004,31,23
20180111,서남권,관악구,0.02,0.017,0.3,0.006,30,22
20180111,동북권,광진구,0.019,0.02,0.5,0.003,33,23
20180111,서남권,구로구,0.013,0.013,0.5,0.006,37,26
20180111,서남권,금천구,0.021,0.018,0.4,0.005,31,22
20180111,동북권,노원구,0.014,0.023,0.4,0.006,34,22
20180111,동북권,도봉구,0.01,0.021,0.4,0.004,33,22
20180111,동북권,동대문구,0.018,0.02,0.5,0.006,37,23
20180111,서남권,동작구,0.018,0.018,0.4,0.004,35,23
20180111,서북권,마포구,0.018,0.019,0.5,0.005,31,23
20180111,서북권,서대문구,,,,,,
20180111,동남권,서초구,0.015,0.019,0.4,0.006,36,25
20180111,동북권,성동구,0.017,0.015,,0.005,34,24
20180111,동북권,성북구,0.016,0.02,0.4,0.005,32,22
20180111,동남권,송파구,0.015,0.021,0.4,0.005,35,20
20180111,서남권,양천구,0.019,0.014,0.5,0.003,30,24
20180111,서남권,영등포구,0.019,0.015,0.6,0.006,37,26
20180111,도심권,용산구,0.018,0.017,0.3,0.004,33,22
20180111,서북권,은평구,0.019,0.022,0.5,0.004,36,25
20180111,도심권,종로구,0.02,0.018,0.5,0.006,29,22
20180111,도심권,중구,0.016,0.02,0.5,0.004,29,22
20180111,동북권,중랑구,0.018,0.018,0.5,0.006,37,27
20180112,동남권,강남구,0.031,0.011,0.5,0.005,20,17
20180112,동남권,강동구,0.036,0.013,0.5,0.004,26,18
20180112,동북권,강북구,0.022,0.024,0.4,0.004,17,9
20180112,서남권,강서구,0.031,0.016,0.4,0.004,27,19
20180112,서남권,관악구,0.034,0.013,0.4,0.007,26,17
20180112,동북권,광진구,0.032,0.016,0.5,0.004,24,15
20180112,서남권,구로구,0.021,0.011,0.3,0.007,29,18
20180112,서남권,금천구,0.049,0.014,0.5,0.005,27,19
20180112,동북권,노원구,0.028,0.017,0.5,0.006,26,15
20180112,동북권,도봉구,0.024,0.017,0.6,0.003,23,14
20180112,동북권,동대문구,0.031,0.019,0.5,0.006,26,15
20180112,서남권,동작구,0.032,0.013,0.4,0.004,27,17
20180112,서북권,마포구,0.029,0.016,0.5,0.005,24,15
20180112,서북권,서대문구,,,,,,
20180112,동남권,서초구,0.028,0.014,0.4,0.006,28,17
20180112,동북권,성동구,0.027,0.013,0.5,0.005,25,17
20180112,동북권,성북구,0.031,0.015,0.5,0.005,23,15
20180112,동남권,송파구,0.027,0.016,0.5,0.005,25,14
20180112,서남권,양천구,0.031,0.012,0.5,0.004,25,17
20180112,서남권,영등포구,0.028,0.013,0.7,0.007,29,19
20180112,도심권,용산구,0.03,0.014,0.3,0.005,23,13
20180112,서북권,은평구,0.028,0.021,0.6,0.004,25,15
20180112,도심권,종로구,0.031,0.016,0.5,0.006,22,15
20180112,도심권,중구,0.027,0.018,0.5,0.004,20,14
20180112,동북권,중랑구,0.034,0.012,0.6,0.006,29,17
20180113,동남권,강남구,0.049,0.002,0.7,0.005,45,44
20180113,동남권,강동구,0.051,0.003,0.8,0.005,51,40
20180113,동북권,강북구,0.055,0.003,0.9,0.005,55,34
20180113,서남권,강서구,0.059,0.003,0.9,0.004,59,45
20180113,서남권,관악구,0.056,0.003,0.7,0.007,53,45
20180113,동북권,광진구,0.049,0.004,0.7,0.004,55,37
20180113,서남권,구로구,0.032,0.003,0.5,0.007,55,42
20180113,서남권,금천구,0.053,0.003,0.8,0.005,53,43
20180113,동북권,노원구,0.051,0.003,0.9,0.007,55,38
20180113,동북권,도봉구,0.052,0.004,0.9,0.006,53,38
20180113,동북권,동대문구,0.06,0.003,0.7,0.006,61,36
20180113,서남권,동작구,0.053,0.003,0.8,0.004,55,47
20180113,서북권,마포구,0.054,0.002,0.9,0.005,57,42
20180113,서북권,서대문구,,,,,,
20180113,동남권,서초구,0.043,0.003,0.8,0.006,58,44
20180113,동북권,성동구,0.043,0.003,0.7,0.006,52,40
20180113,동북권,성북구,0.051,0.003,0.9,0.006,54,40
20180113,동남권,송파구,0.044,0.004,0.8,0.005,49,26
20180113,서남권,양천구,0.053,0.002,0.9,0.004,52,42
20180113,서남권,영등포구,0.043,0.005,0.7,0.007,54,43
20180113,도심권,용산구,0.048,0.003,0.5,0.005,53,37
20180113,서북권,은평구,0.053,0.005,0.9,0.005,52,38
20180113,도심권,종로구,0.056,0.003,1,0.006,49,38
20180113,도심권,중구,0.053,0.003,0.9,0.005,55,41
20180113,동북권,중랑구,0.047,0.003,0.7,0.006,54,37
20180114,동남권,강남구,0.038,0.007,0.6,0.006,62,58
20180114,동남권,강동구,0.042,0.009,0.8,0.005,70,55
20180114,동북권,강북구,0.045,0.008,0.9,0.006,73,49
20180114,서남권,강서구,0.047,0.009,0.7,0.004,69,57
20180114,서남권,관악구,0.043,0.011,0.7,0.008,62,55
20180114,동북권,광진구,0.042,0.011,0.7,0.004,74,52
20180114,서남권,구로구,0.027,0.009,0.4,0.007,67,52
20180114,서남권,금천구,0.038,0.015,0.8,0.004,67,54
20180114,동북권,노원구,0.048,0.008,1,0.007,76,57
20180114,동북권,도봉구,0.048,0.008,0.9,0.007,71,49
20180114,동북권,동대문구,0.05,0.007,0.6,0.006,76,49
20180114,서남권,동작구,0.042,0.013,0.7,0.004,68,60
20180114,서북권,마포구,0.041,0.009,0.8,0.005,69,53
20180114,서북권,서대문구,0.037,0.013,0.5,0.004,74,35
20180114,동남권,서초구,0.032,0.012,0.7,0.006,74,52
20180114,동북권,성동구,0.036,0.007,0.7,0.006,66,52
20180114,동북권,성북구,0.046,0.006,0.9,0.006,68,54
20180114,동남권,송파구,0.035,0.013,0.8,0.005,64,37
20180114,서남권,양천구,0.043,0.008,0.8,,65,56
20180114,서남권,영등포구,0.034,0.01,0.7,0.007,68,51
20180114,도심권,용산구,0.041,0.008,0.5,0.005,67,56
20180114,서북권,은평구,0.034,0.018,0.7,0.004,60,46
20180114,도심권,종로구,0.046,0.008,0.9,0.006,64,50
20180114,도심권,중구,0.044,0.008,0.8,0.005,67,54
20180114,동북권,중랑구,0.039,0.011,0.7,0.006,72,51
20180115,동남권,강남구,0.049,0.008,0.7,0.007,63,52
20180115,동남권,강동구,0.059,0.008,0.9,0.005,69,49
20180115,동북권,강북구,0.044,0.019,0.7,0.008,59,37
20180115,서남권,강서구,0.052,0.014,0.8,0.005,77,58
20180115,서남권,관악구,0.05,0.013,0.7,0.009,73,58
20180115,동북권,광진구,0.057,0.01,0.8,0.005,73,46
20180115,서남권,구로구,0.032,0.01,0.4,0.009,82,58
20180115,서남권,금천구,0.046,0.015,0.7,0.006,71,51
20180115,동북권,노원구,0.052,0.013,0.9,0.008,66,42
20180115,동북권,도봉구,0.048,0.017,0.9,0.006,68,44
20180115,동북권,동대문구,0.062,0.009,0.8,0.008,79,49
20180115,서남권,동작구,0.045,0.017,0.7,0.005,69,51
20180115,서북권,마포구,0.048,0.012,0.8,0.006,77,53
20180115,서북권,서대문구,0.044,0.013,0.7,0.004,85,44
20180115,동남권,서초구,0.041,0.012,0.7,0.007,77,51
20180115,동북권,성동구,0.048,0.006,0.7,0.007,72,53
20180115,동북권,성북구,0.053,0.01,1,0.007,54,51
20180115,동남권,송파구,0.046,0.011,0.8,0.006,64,46
20180115,서남권,양천구,0.048,0.011,0.8,0.006,70,54
20180115,서남권,영등포구,0.041,0.01,0.7,0.008,77,55
20180115,도심권,용산구,0.047,0.008,0.5,0.006,67,53
20180115,서북권,은평구,0.051,0.016,0.8,0.005,65,45
20180115,도심권,종로구,0.054,0.01,0.9,0.007,65,46
20180115,도심권,중구,0.052,0.011,0.8,0.005,64,47
20180115,동북권,중랑구,0.054,0.009,0.8,0.007,73,47
20180116,동남권,강남구,0.066,0.003,1.1,0.008,90,78
20180116,동남권,강동구,0.06,0.005,1.1,0.006,110,84
20180116,동북권,강북구,0.072,0.004,1.1,0.008,110,71
20180116,서남권,강서구,0.079,0.003,1.4,0.006,118,96
20180116,서남권,관악구,0.079,0.003,1.2,0.009,109,98
20180116,동북권,광진구,0.065,0.007,1.2,0.006,109,75
20180116,서남권,구로구,0.046,0.003,0.5,0.01,133,99
20180116,서남권,금천구,0.073,0.002,1.3,0.007,116,91
20180116,동북권,노원구,0.07,0.004,1.3,0.009,114,81
20180116,동북권,도봉구,0.07,0.005,1.2,0.008,126,85
20180116,동북권,동대문구,0.078,0.004,0.9,0.009,124,76
20180116,서남권,동작구,0.081,0.004,1.4,0.007,117,103
20180116,서북권,마포구,0.075,0.004,1.5,0.007,116,86
20180116,서북권,서대문구,0.072,0.005,1.3,0.005,137,75
20180116,동남권,서초구,0.061,0.003,1.2,0.007,127,91
20180116,동북권,성동구,0.059,0.003,0.8,0.008,109,84
20180116,동북권,성북구,0.066,0.004,1.2,0.007,119,87
20180116,동남권,송파구,0.057,0.004,1.1,0.007,105,73
20180116,서남권,양천구,0.075,0.003,1.5,0.007,112,97
20180116,서남권,영등포구,0.062,0.005,0.9,0.009,122,89
20180116,도심권,용산구,0.065,0.003,0.8,0.007,102,88
20180116,서북권,은평구,0.089,0.006,1.2,0.006,107,82
20180116,도심권,종로구,0.074,0.004,1.5,0.008,98,74
20180116,도심권,중구,0.073,0.004,1.4,0.007,99,76
20180116,동북권,중랑구,0.064,0.005,1,0.008,116,81
20180117,동남권,강남구,0.06,0.004,0.9,0.008,99,88
20180117,동남권,강동구,0.06,0.005,1,0.006,119,96
20180117,동북권,강북구,0.049,0.016,0.8,0.007,101,68
20180117,서남권,강서구,0.055,0.009,0.9,0.005,99,84
20180117,서남권,관악구,0.062,0.006,0.9,0.008,107,101
20180117,동북권,광진구,0.066,0.006,1,0.005,119,85
20180117,서남권,구로구,0.04,0.004,0.8,0.008,123,95
20180117,서남권,금천구,0.062,0.006,1.1,0.006,109,89
20180117,동북권,노원구,0.054,0.009,1,0.004,106,79
20180117,동북권,도봉구,0.05,0.015,1,0.006,113,81
20180117,동북권,동대문구,0.059,0.008,0.7,0.008,125,78
20180117,서남권,동작구,0.063,0.009,1,0.006,114,105
20180117,서북권,마포구,0.06,0.004,1.2,0.006,122,93
20180117,서북권,서대문구,0.057,0.008,1.1,0.004,134,77
20180117,동남권,서초구,0.052,0.005,0.9,0.007,127,91
20180117,동북권,성동구,0.051,0.004,0.7,0.008,114,94
20180117,동북권,성북구,0.05,0.009,0.8,0.007,108,90
20180117,동남권,송파구,0.056,0.006,1,0.006,122,89
20180117,서남권,양천구,0.055,0.004,1,0.006,98,89
20180117,서남권,영등포구,0.048,0.005,0.7,0.008,120,100
20180117,도심권,용산구,0.054,0.005,0.7,0.007,111,95
20180117,서북권,은평구,0.068,0.012,1.1,0.005,101,85
20180117,도심권,종로구,0.057,0.008,1.1,0.008,99,77
20180117,도심권,중구,0.058,0.007,1,0.006,96,77
20180117,동북권,중랑구,0.056,0.007,0.8,0.007,116,89
20180118,동남권,강남구,0.04,0.01,0.8,0.007,74,59
20180118,동남권,강동구,0.044,0.013,0.8,0.005,92,64
20180118,동북권,강북구,0.029,0.027,0.7,0.006,84,49
20180118,서남권,강서구,0.042,0.014,0.7,0.005,76,59
20180118,서남권,관악구,0.039,0.013,0.6,0.008,74,62
20180118,동북권,광진구,0.042,0.016,0.8,0.004,86,54
20180118,서남권,구로구,0.029,0.009,0.8,0.008,93,64
20180118,서남권,금천구,0.041,0.013,0.7,0.005,81,57
20180118,동북권,노원구,0.037,0.019,0.8,0.007,83,53
20180118,동북권,도봉구,0.033,0.024,0.7,0.004,92,58
20180118,동북권,동대문구,0.04,0.015,0.6,0.007,96,53
20180118,서남권,동작구,0.039,0.017,0.7,0.005,80,64
20180118,서북권,마포구,0.04,0.011,0.8,0.006,91,62
20180118,서북권,서대문구,0.04,0.013,0.9,0.003,99,58
