"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202301081900","강북구","0.041","0.007","1.1","0.003","126","53"
"202301081900","서대문구","0.043","0.009","0.8","0.004","120","51"
"202301081900","양천구","0.041","0.007","0.7","0.004","113","43"
"202301081900","금천구","0.024","0.018","0.6","0.003","77","33"
"202301081900","성북구","0.038","0.014","0.7","0.003","121","61"
"202301081900","관악구","0.05","0.006","0.9","0.003","108","38"
"202301081900","종로구","0.036","0.016","0.7","0.003","119","59"
"202301081900","노원구","0.047","0.013","0.8","0.003","124","56"
"202301081900","강동구","0.036","0.007","0.7","0.003","123","65"
"202301081900","광진구","0.018","0.019","0.9","0.002","118","53"
"202301081900","중구","0.04","0.018","0.7","0.004","120","60"
"202301081900","강남구","0.046","0.007","0.7","0.003","112","55"
"202301081900","영등포구","0.049","0.005","0.8","0.003","119","62"
"202301081900","동대문구","0.04","0.011","0.8","0.003","111","50"
"202301081900","송파구","0.046","0.006","1","0.003","122","66"
"202301081900","성동구","0.033","0.015","0.7","0.003","116","44"
"202301081900","은평구","0.038","0.008","1.1","0.003","117","51"
"202301081900","마포구","0.05","0.005","0.9","0.005","105","58"
"202301081900","도봉구","0.031","0.019","0.8","0.003","112","51"
"202301081900","강서구","0.05","0.003","0.9","0.003","125","41"
"202301081900","중랑구","0.032","0.022","0.7","0.003","114","59"
"202301081900","동작구","0.053","0.005","0.8","0.003","124","57"
"202301081900","서초구","0.041","0.008","0.6","0.003","115","57"
"202301081900","구로구","0.039","0.008","0.5","0.003","112","47"
"202301081900","용산구","0.039","0.007","0.7","0.003","118","49"
"202301081800","구로구","0.026","0.018","0.4","0.003","102","32"
"202301081800","서초구","0.04","0.008","0.6","0.003","115","54"
"202301081800","관악구","0.028","0.019","0.6","0.003","100","29"
"202301081800","용산구","0.033","0.013","0.6","0.003","119","49"
"202301081800","금천구","0.027","0.021","0.5","0.003","88","35"
"202301081800","성북구","0.036","0.016","0.7","0.003","120","53"
"202301081800","강북구","0.04","0.011","1","0.003","135","52"
"202301081800","서대문구","0.041","0.011","0.7","0.004","110","46"
"202301081800","강서구","0.032","0.019","0.6","0.003","118","32"
"202301081800","동작구","0.051","0.006","0.7","0.003","125","52"
"202301081800","은평구","0.04","0.008","1","0.003","121","52"
"202301081800","성동구","0.03","0.019","0.6","0.003","116","46"
"202301081800","송파구","0.038","0.013","0.8","0.003","120","57"
"202301081800","동대문구","0.038","0.013","0.7","0.004","111","46"
"202301081800","도봉구","0.03","0.021","0.7","0.002","107","49"
"202301081800","강남구","0.04","0.013","0.7","0.003","110","50"
"202301081800","중구","0.046","0.015","0.7","0.004","123","57"
"202301081800","영등포구","0.05","0.004","0.8","0.003","112","54"
"202301081800","종로구","0.041","0.013","0.7","0.003","122","58"
"202301081800","광진구","0.02","0.015","0.9","0.002","116","48"
"202301081800","강동구","0.029","0.012","0.7","0.003","125","62"
"202301081800","노원구","0.047","0.013","0.8","0.003","123","53"
"202301081800","중랑구","0.026","0.027","0.6","0.003","109","54"
"202301081800","마포구","0.048","0.008","0.8","0.005","101","50"
"202301081800","양천구","0.03","0.016","0.5","0.003","108","35"
"202301081700","성북구","0.036","0.017","0.7","0.003","125","56"
"202301081700","광진구","0.017","0.02","0.8","0.002","121","47"
"202301081700","중랑구","0.025","0.028","0.6","0.003","116","52"
"202301081700","서초구","0.04","0.01","0.6","0.003","116","56"
"202301081700","마포구","0.038","0.014","0.6","0.005","100","49"
"202301081700","강서구","0.024","0.027","0.5","0.004","121","35"
"202301081700","종로구","0.037","0.015","0.7","0.004","125","58"
"202301081700","서대문구","0.037","0.015","0.7","0.005","106","44"
"202301081700","양천구","0.024","0.022","0.5","0.003","106","33"
"202301081700","금천구","0.027","0.025","0.5","0.003","93","34"
"202301081700","용산구","0.031","0.017","0.6","0.003","124","45"
"202301081700","동작구","0.043","0.013","0.6","0.004","127","52"
"202301081700","노원구","0.037","0.02","0.7","0.003","134","60"
"202301081700","은평구","0.033","0.015","0.9","0.003","110","39"
"202301081700","영등포구","0.031","0.019","0.6","0.003","99","40"
"202301081700","구로구","0.022","0.021","0.3","0.003","97","34"
"202301081700","중구","0.042","0.017","0.7","0.003","119","52"
"202301081700","강남구","0.036","0.016","0.6","0.003","122","54"
"202301081700","송파구","0.033","0.018","0.7","0.002","128","58"
"202301081700","강북구","0.039","0.016","0.8","0.003","146","60"
"202301081700","관악구","0.028","0.021","0.6","0.003","104","28"
"202301081700","도봉구","0.029","0.023","0.7","0.003","121","52"
"202301081700","성동구","0.028","0.022","0.6","0.003","123","46"
"202301081700","강동구","0.026","0.016","0.6","0.003","124","62"
"202301081700","동대문구","0.035","0.016","0.7","0.003","121","46"
"202301081600","강남구","0.03","0.022","0.6","0.003","118","51"
"202301081600","송파구","0.028","0.024","0.7","0.003","134","60"
"202301081600","성동구","0.029","0.021","0.6","0.003","123","47"
"202301081600","중랑구","0.025","0.029","0.6","0.003","126","57"
"202301081600","강북구","0.036","0.02","0.8","0.004","141","55"
"202301081600","성북구","0.035","0.019","0.6","0.004","132","61"
"202301081600","마포구","0.034","0.02","0.6","0.005","102","44"
"202301081600","양천구","0.02","0.026","0.4","0.003","104","28"
"202301081600","구로구","0.018","0.024","0.3","0.003","106","28"
"202301081600","노원구","0.036","0.022","0.7","0.003","123","49"
"202301081600","강동구","0.018","0.024","0.6","0.003","124","58"
"202301081600","광진구","0.018","0.022","0.8","0.002","131","50"
"202301081600","관악구","0.022","0.024","0.5","0.003","101","27"
"202301081600","금천구","0.023","0.028","0.5","0.004","89","31"
"202301081600","강서구","0.02","0.031","0.5","0.003","119","33"
"202301081600","종로구","0.033","0.02","0.7","0.004","127","60"
"202301081600","서초구","0.033","0.016","0.5","0.003","124","56"
"202301081600","영등포구","0.025","0.025","0.5","0.003","97","40"
"202301081600","동작구","0.038","0.018","0.6","0.004","128","53"
"202301081600","중구","0.035","0.023","0.6","0.004","114","53"
"202301081600","동대문구","0.029","0.022","0.6","0.004","121","49"
"202301081600","도봉구","0.03","0.023","0.8","0.003","130","57"
"202301081600","서대문구","0.032","0.019","0.6","0.005","116","49"
"202301081600","용산구","0.026","0.021","0.6","0.004","124","47"
"202301081600","은평구","0.028","0.02","0.9","0.003","115","42"
"202301081500","강북구","0.033","0.023","0.7","0.004","149","56"
"202301081500","금천구","0.02","0.03","0.5","0.003","94","32"
"202301081500","구로구","0.017","0.025","0.3","0.004","106","32"
"202301081500","강서구","0.019","0.032","0.5","0.003","127","32"
"202301081500","동작구","0.033","0.021","0.6","0.004","136","59"
"202301081500","용산구","0.024","0.023","0.6","0.003","129","47"
"202301081500","서대문구","0.03","0.021","0.7","0.005","117","50"
"202301081500","성동구","0.025","0.024","0.6","0.003","123","45"
"202301081500","송파구","0.025","0.026","0.7","0.003","136","56"
"202301081500","동대문구","0.027","0.024","0.7","0.004","125","52"
"202301081500","도봉구","0.028","0.025","0.7","0.003","120","57"
"202301081500","강남구","0.028","0.024","0.6","0.003","120","51"
"202301081500","중구","0.032","0.023","0.6","0.004","127","58"
"202301081500","관악구","0.02","0.025","0.5","0.003","106","30"
"202301081500","중랑구","0.025","0.029","0.6","0.003","144","68"
"202301081500","서초구","0.028","0.02","0.5","0.003","122","55"
"202301081500","종로구","0.03","0.022","0.7","0.004","131","63"
"202301081500","광진구","0.019","0.021","0.9","0.002","133","53"
"202301081500","양천구","0.019","0.028","0.5","0.003","117","30"
"202301081500","강동구","0.017","0.025","0.6","0.003","134","63"
"202301081500","노원구","0.03","0.026","0.6","0.004","123","51"
"202301081500","마포구","0.033","0.021","0.6","0.005","121","59"
"202301081500","영등포구","0.024","0.026","0.5","0.004","122","57"
"202301081500","성북구","0.032","0.022","0.6","0.004","126","59"
"202301081500","은평구","0.026","0.023","0.9","0.003","123","47"
"202301081400","용산구","0.021","0.026","0.6","0.004","140","54"
"202301081400","송파구","0.02","0.028","0.6","0.003","133","58"
"202301081400","중구","0.033","0.022","0.7","0.004","133","64"
"202301081400","관악구","0.026","0.021","0.7","0.003","131","44"
"202301081400","구로구","0.017","0.024","0.3","0.004","128","37"
"202301081400","강남구","0.028","0.023","0.7","0.003","122","59"
"202301081400","서대문구","0.029","0.021","0.7","0.005","127","60"
"202301081400","마포구","0.035","0.019","0.8","0.005","127","68"
"202301081400","강동구","0.017","0.024","0.7","0.003","141","77"
"202301081400","강북구","0.031","0.024","0.8","0.003","162","62"
"202301081400","광진구","0.022","0.02","0.9","0.002","135","57"
"202301081400","은평구","0.023","0.025","0.9","0.003","115","51"
"202301081400","중랑구","0.028","0.026","0.7","0.003","144","75"
"202301081400","양천구","0.023","0.025","0.5","0.004","127","42"
"202301081400","성북구","0.029","0.023","0.6","0.004","124","51"
"202301081400","성동구","0.023","0.025","0.6","0.004","128","49"
"202301081400","영등포구","0.035","0.017","0.8","0.004","136","70"
"202301081400","금천구","0.021","0.03","0.5","0.003","96","35"
"202301081400","강서구","0.023","0.028","0.5","0.003","139","35"
"202301081400","종로구","0.03","0.022","0.7","0.004","137","69"
"202301081400","서초구","0.028","0.019","0.6","0.003","128","57"
"202301081400","노원구","0.026","0.028","0.7","0.004","149","71"
"202301081400","동대문구","0.026","0.024","0.7","0.004","128","56"
"202301081400","동작구","0.034","0.021","0.7","0.004","140","57"
"202301081400","도봉구","0.024","0.029","0.7","0.003","121","50"
"202301081300","송파구","0.022","0.026","0.7","0.003","152","68"
"202301081300","구로구","0.025","0.019","0.5","0.004","148","53"
"202301081300","금천구","0.028","0.025","0.6","0.004","125","50"
"202301081300","강북구","0.029","0.025","0.8","0.004","178","74"
"202301081300","동대문구","0.03","0.021","0.8","0.004","146","65"
"202301081300","도봉구","0.025","0.026","0.8","0.003","149","66"
"202301081300","성동구","0.029","0.02","0.8","0.004","149","64"
"202301081300","강남구","0.035","0.016","0.8","0.004","137","77"
"202301081300","관악구","0.034","0.015","0.9","0.003","143","49"
"202301081300","동작구","0.023","0.027","0.5","0.004","153","55"
"202301081300","중구","0.035","0.019","0.7","0.004","139","75"
"202301081300","중랑구","0.03","0.023","0.8","0.003","152","81"
"202301081300","서대문구","0.028","0.022","0.8","0.005","145","72"
"202301081300","성북구","0.029","0.022","0.7","0.004","151","66"
"202301081300","서초구","0.038","0.012","0.8","0.003","141","80"
"202301081300","종로구","0.03","0.021","0.8","0.004","150","80"
"202301081300","양천구","0.027","0.021","0.6","0.004","160","64"
"202301081300","강서구","0.026","0.026","0.6","0.003","159","49"
"202301081300","광진구","0.023","0.015","1.1","0.002","136","68"
"202301081300","용산구","0.028","0.018","0.7","0.004","143","70"
"202301081300","영등포구","0.037","0.015","0.9","0.004","137","77"
"202301081300","강동구","0.02","0.02","0.8","0.003","137","84"
"202301081300","노원구","0.029","0.025","0.8","0.004","166","81"
"202301081300","은평구","0.021","0.026","0.9","0.003","133","52"
"202301081300","마포구","0.032","0.019","0.8","0.005","135","73"
"202301081200","성동구","0.034","0.013","0.9","0.003","141","68"
"202301081200","서대문구","0.029","0.02","0.9","0.006","146","74"
"202301081200","강동구","0.022","0.014","0.8","0.003","126","80"
"202301081200","마포구","0.032","0.017","0.9","0.005","139","82"
"202301081200","도봉구","0.025","0.024","0.9","0.003","158","74"
"202301081200","양천구","0.038","0.011","1","0.004","158","78"
"202301081200","송파구","0.033","0.016","0.9","0.003","139","79"
"202301081200","구로구","0.027","0.015","0.6","0.004","155","57"
"202301081200","영등포구","0.039","0.012","1","0.004","133","82"
"202301081200","광진구","0.023","0.014","1.1","0.002","133","67"
"202301081200","중랑구","0.029","0.021","0.9","0.003","136","77"
"202301081200","강서구","0.039","0.014","1","0.003","171","64"
"202301081200","관악구","0.033","0.014","0.9","0.003","140","51"
"202301081200","동대문구","0.03","0.02","0.9","0.004","139","69"
"202301081200","금천구","0.028","0.021","0.7","0.004","136","53"
"202301081200","노원구","0.029","0.023","0.8","0.004","156","77"
"202301081200","용산구","0.03","0.015","0.8","0.004","138","77"
"202301081200","중구","0.04","0.015","1","0.003","149","84"
"202301081200","성북구","0.033","0.017","0.9","0.004","159","83"
"202301081200","종로구","0.033","0.017","1","0.004","146","88"
"202301081200","동작구","0.03","0.02","0.7","0.003","152","69"
"202301081200","강북구","0.031","0.02","0.9","0.003","180","79"
"202301081200","강남구","0.039","0.01","1","0.003","123","73"
"202301081200","은평구","0.024","0.022","1","0.004","153","60"
"202301081200","서초구","0.038","0.01","0.9","0.003","133","84"
"202301081100","동작구","0.036","0.012","1","0.003","151","75"
"202301081100","중구","0.039","0.013","1","0.003","144","83"
"202301081100","강북구","0.035","0.014","1","0.003","180","66"
"202301081100","관악구","0.035","0.011","1","0.003","149","55"
"202301081100","서초구","0.038","0.008","0.9","0.003","128","84"
"202301081100","성동구","0.034","0.011","1","0.003","135","69"
"202301081100","용산구","0.031","0.012","0.9","0.003","131","73"
"202301081100","은평구","0.029","0.016","1.2","0.003","163","75"
"202301081100","종로구","0.031","0.015","0.9","0.003","145","84"
"202301081100","송파구","0.036","0.01","1.1","0.003","133","77"
"202301081100","동대문구","0.03","0.015","0.9","0.003","133","61"
"202301081100","금천구","0.038","0.011","0.9","0.003","136","59"
"202301081100","양천구","0.039","0.008","1.1","0.003","158","83"
"202301081100","광진구","0.022","0.012","1.2","0.003","124","68"
"202301081100","서대문구","0.033","0.015","1","0.005","141","71"
"202301081100","마포구","0.036","0.012","1.1","0.004","138","86"
"202301081100","구로구","0.033","0.008","0.8","0.004","151","77"
"202301081100","강서구","0.04","0.012","1.1","0.004","170","67"
"202301081100","강동구","0.024","0.01","0.9","0.003","125","79"
"202301081100","성북구","0.035","0.013","1","0.003","142","76"
"202301081100","강남구","0.036","0.01","1","0.003","130","72"
"202301081100","중랑구","0.025","0.02","0.8","0.003","134","79"
"202301081100","노원구","0.045","0.009","1.1","0.003","156","77"
"202301081100","영등포구","0.039","0.009","1","0.003","134","85"
"202301081100","도봉구","0.034","0.013","1.1","0.003","152","74"
"202301081000","은평구","0.034","0.009","1.3","0.003","151","67"
"202301081000","양천구","0.041","0.005","1.2","0.004","147","75"
"202301081000","서초구","0.039","0.005","1","0.003","115","78"
"202301081000","중구","0.039","0.01","1","0.003","141","73"
"202301081000","강동구","0.025","0.007","0.9","0.003","127","75"
"202301081000","서대문구","0.04","0.009","1.4","0.006","138","59"
"202301081000","도봉구","0.035","0.009","1.1","0.002","152","61"
"202301081000","동대문구","0.027","0.013","0.9","0.003","124","57"
"202301081000","강남구","0.034","0.008","0.9","0.003","112","64"
"202301081000","중랑구","0.037","0.008","1","0.003","125","72"
"202301081000","관악구","0.041","0.007","1.1","0.003","140","52"
"202301081000","노원구","0.044","0.007","1.1","0.003","148","69"
"202301081000","금천구","0.038","0.005","0.9","0.003","133","55"
"202301081000","구로구","0.036","0.006","0.9","0.003","141","75"
"202301081000","용산구","0.031","0.007","0.9","0.003","126","68"
"202301081000","성북구","0.038","0.008","1","0.003","149","75"
"202301081000","송파구","0.035","0.008","1.1","0.003","123","72"
"202301081000","광진구","0.021","0.007","1.2","0.002","123","62"
"202301081000","마포구","0.042","0.007","1.2","0.004","122","76"
"202301081000","동작구","0.037","0.009","1","0.003","145","65"
"202301081000","종로구","0.03","0.012","0.9","0.003","136","75"
"202301081000","성동구","0.034","0.006","1","0.003","120","56"
"202301081000","영등포구","0.042","0.006","1.1","0.003","126","79"
"202301081000","강서구","0.045","0.006","1.3","0.004","164","58"
"202301081000","강북구","0.035","0.009","1","0.002","165","49"
"202301080900","관악구","0.046","0.004","1.1","0.003","147","50"
"202301080900","영등포구","0.045","0.003","1.2","0.003","131","71"
"202301080900","서대문구","0.045","0.004","1.4","0.005","131","52"
"202301080900","동작구","0.041","0.005","0.9","0.003","159","57"
"202301080900","도봉구","0.038","0.004","1.1","0.002","139","54"
"202301080900","강남구","0.033","0.005","1","0.003","113","69"
"202301080900","송파구","0.035","0.004","1.1","0.002","126","75"
"202301080900","중구","0.047","0.005","1.1","0.003","137","65"
"202301080900","서초구","0.038","0.003","0.9","0.003","118","67"
"202301080900","금천구","0.035","0.005","0.8","0.003","134","54"
"202301080900","성북구","0.039","0.005","1","0.003","136","68"
"202301080900","종로구","0.038","0.005","1","0.003","137","71"
"202301080900","강북구","0.033","0.007","1","0.002","167","44"
"202301080900","성동구","0.034","0.003","1.1","0.003","122","58"
"202301080900","양천구","0.045","0.003","1.3","0.003","162","61"
"202301080900","광진구","0.021","0.005","1.2","0.002","121","60"
"202301080900","노원구","0.045","0.004","1","0.003","155","68"
"202301080900","강서구","0.047","0.003","1.4","0.003","177","47"
"202301080900","중랑구","0.04","0.004","1","0.002","131","73"
"202301080900","마포구","0.048","0.003","1.3","0.003","122","63"
"202301080900","구로구","0.041","0.003","0.9","0.003","150","64"
"202301080900","은평구","0.033","0.006","1.1","0.003","137","47"
"202301080900","강동구","0.025","0.005","0.9","0.003","123","68"
"202301080900","동대문구","0.033","0.007","0.9","0.003","128","55"
"202301080900","용산구","0.035","0.004","1","0.003","120","56"
"202301080800","강서구","0.037","0.002","0.9","0.003","176","49"
"202301080800","성북구","0.045","0.002","1.1","0.003","141","63"
"202301080800","송파구","0.038","0.002","1.1","0.002","121","65"
"202301080800","마포구","0.048","0.002","1.1","0.003","122","54"
"202301080800","동작구","0.048","0.003","0.9","0.003","163","54"
"202301080800","구로구","0.041","0.002","0.8","0.003","160","56"
"202301080800","강남구","0.038","0.003","1","0.003","113","68"
"202301080800","중구","0.049","0.003","1.1","0.003","131","64"
"202301080800","양천구","0.047","0.002","1.2","0.003","174","62"
"202301080800","광진구","0.022","0.003","1.3","0.002","120","60"
"202301080800","노원구","0.047","0.002","1","0.003","156","61"
"202301080800","중랑구","0.041","0.002","1","0.002","124","69"
"202301080800","성동구","0.037","0.002","1","0.003","125","57"
"202301080800","영등포구","0.05","0.002","1.1","0.003","137","63"
"202301080800","관악구","0.049","0.003","1","0.003","153","43"
"202301080800","강동구","0.026","0.003","0.9","0.002","121","69"
"202301080800","종로구","0.046","0.002","1.1","0.003","137","69"
"202301080800","도봉구","0.038","0.002","1.1","0.002","139","53"
"202301080800","서대문구","0.046","0.003","1.4","0.005","134","57"
"202301080800","동대문구","0.042","0.002","1.1","0.003","126","52"
"202301080800","용산구","0.038","0.002","1","0.003","124","57"
"202301080800","서초구","0.04","0.002","1","0.003","111","76"
"202301080800","강북구","0.031","0.007","0.9","0.002","169","43"
"202301080800","은평구","0.035","0.003","1.1","0.003","132","46"
"202301080800","금천구","0.032","0.007","0.7","0.003","136","51"
"202301080700","도봉구","0.036","0.005","0.9","0.002","145","46"
"202301080700","관악구","0.051","0.003","1","0.003","175","44"
"202301080700","강남구","0.04","0.003","1.1","0.003","117","73"
"202301080700","중구","0.049","0.003","1","0.003","135","57"
"202301080700","은평구","0.036","0.003","1.2","0.003","136","44"
"202301080700","성북구","0.046","0.002","1.1","0.003","141","55"
"202301080700","동작구","0.048","0.003","0.8","0.003","176","55"
"202301080700","금천구","0.028","0.01","0.7","0.003","142","52"
"202301080700","구로구","0.039","0.002","0.7","0.004","166","57"
"202301080700","서초구","0.04","0.002","1","0.003","112","81"
"202301080700","강동구","0.028","0.002","0.9","0.002","133","73"
"202301080700","성동구","0.038","0.002","1","0.003","128","67"
"202301080700","노원구","0.046","0.004","0.9","0.003","173","62"
"202301080700","동대문구","0.041","0.002","1","0.003","131","57"
"202301080700","용산구","0.036","0.002","1","0.003","118","60"
"202301080700","강북구","0.031","0.007","0.9","0.002","173","46"
"202301080700","서대문구","0.045","0.003","1.4","0.006","138","44"
"202301080700","광진구","0.022","0.003","1.3","0.002","123","62"
"202301080700","양천구","0.047","0.002","1.1","0.003","173","64"
"202301080700","마포구","0.047","0.002","1","0.003","126","58"
"202301080700","영등포구","0.048","0.002","1","0.003","147","66"
"202301080700","중랑구","0.039","0.003","1","0.002","132","70"
"202301080700","송파구","0.037","0.002","0.9","0.002","129","71"
"202301080700","종로구","0.047","0.002","1","0.003","143","69"
"202301080700","강서구","0.046","0.002","1.1","0.003","189","54"
"202301080600","영등포구","0.047","0.002","1","0.003","155","68"
"202301080600","도봉구","0.019","0.021","0.6","0.002","153","43"
"202301080600","양천구","0.041","0.002","0.9","0.003","173","62"
"202301080600","성동구","0.038","0.003","1.1","0.002","128","64"
"202301080600","종로구","0.045","0.002","1","0.003","141","72"
"202301080600","서대문구","0.042","0.003","1.2","0.006","147","42"
"202301080600","중구","0.048","0.003","0.9","0.003","140","53"
"202301080600","중랑구","0.037","0.004","1","0.002","128","64"
"202301080600","강북구","0.027","0.011","0.8","0.002","168","42"
"202301080600","노원구","0.041","0.008","0.9","0.003","174","56"
"202301080600","성북구","0.036","0.008","0.9","0.003","138","68"
"202301080600","강서구","0.047","0.002","1.1","0.003","192","56"
"202301080600","관악구","0.045","0.004","0.8","0.003","166","39"
"202301080600","마포구","0.047","0.002","1","0.003","129","59"
"202301080600","강남구","0.037","0.003","1.1","0.003","115","72"
"202301080600","용산구","0.035","0.002","1","0.003","120","64"
"202301080600","금천구","0.032","0.006","0.7","0.003","144","50"
"202301080600","광진구","0.021","0.004","1.3","0.002","124","67"
"202301080600","송파구","0.037","0.003","0.9","0.002","118","67"
"202301080600","구로구","0.042","0.002","0.8","0.003","157","61"
"202301080600","동대문구","0.037","0.005","0.9","0.003","128","57"
"202301080600","동작구","0.044","0.005","0.8","0.003","171","54"
"202301080600","강동구","0.027","0.003","0.9","0.002","128","75"
"202301080600","서초구","0.042","0.002","0.8","0.003","136","58"
"202301080600","은평구","0.027","0.011","1","0.003","147","45"
"202301080500","송파구","0.042","0.002","1.1","0.003","122","73"
"202301080500","마포구","0.041","0.003","0.9","0.003","137","65"
"202301080500","서초구","0.037","0.004","0.7","0.003","150","59"
"202301080500","강서구","0.045","0.003","1","0.003","200","55"
"202301080500","강동구","0.028","0.002","1","0.003","133","84"
"202301080500","영등포구","0.041","0.004","0.9","0.003","151","68"
"202301080500","광진구","0.021","0.006","1.3","0.002","130","63"
"202301080500","양천구","0.04","0.002","0.9","0.003","182","66"
"202301080500","성동구","0.037","0.003","1.1","0.002","136","68"
"202301080500","은평구","0.014","0.02","0.8","0.003","151","43"
"202301080500","종로구","0.048","0.002","1.1","0.003","147","67"
"202301080500","성북구","0.044","0.002","1","0.003","144","61"
"202301080500","중구","0.041","0.007","0.7","0.003","150","47"
"202301080500","도봉구","0.026","0.015","0.7","0.002","149","49"
"202301080500","강남구","0.038","0.004","1.1","0.003","126","75"
"202301080500","중랑구","0.035","0.009","0.8","0.002","139","64"
"202301080500","관악구","0.048","0.004","0.9","0.003","164","49"
"202301080500","노원구","0.041","0.008","0.8","0.003","185","53"
"202301080500","금천구","0.028","0.009","0.7","0.003","145","53"
"202301080500","서대문구","0.032","0.009","1","0.006","146","42"
"202301080500","강북구","0.024","0.014","0.8","0.002","171","43"
"202301080500","동대문구","0.039","0.004","0.9","0.003","134","55"
"202301080500","구로구","0.043","0.002","0.7","0.003","169","56"
"202301080500","용산구","0.036","0.002","0.9","0.003","134","54"
"202301080500","동작구","0.047","0.003","0.8","0.003","175","54"
"202301080400","광진구","0.022","0.007","1.2","0.002","132","60"
"202301080400","서초구","0.039","0.004","0.7","0.003","150","60"
"202301080400","노원구","0.037","0.01","0.8","0.003","174","55"
"202301080400","종로구","0.045","0.005","0.9","0.003","151","56"
"202301080400","동대문구","0.046","0.002","1","0.003","133","53"
"202301080400","중구","0.035","0.012","0.7","0.003","152","49"
"202301080400","중랑구","0.033","0.012","0.8","0.003","137","62"
"202301080400","구로구","0.042","0.003","0.7","0.003","174","63"
"202301080400","성동구","0.039","0.002","1.1","0.003","135","65"
"202301080400","동작구","0.045","0.005","0.7","0.003","164","55"
"202301080400","강북구","0.02","0.019","0.7","0.002","164","41"
"202301080400","마포구","0.042","0.002","0.9","0.003","131","62"
"202301080400","강동구","0.029","0.003","1","0.002","137","91"
"202301080400","은평구","0.019","0.015","0.8","0.003","144","38"
"202301080400","영등포구","0.043","0.002","1","0.003","147","74"
"202301080400","성북구","0.048","0.002","1","0.003","140","58"
"202301080400","용산구","0.04","0.002","0.9","0.003","140","55"
"202301080400","강서구","0.038","0.006","0.9","0.003","197","58"
"202301080400","금천구","0.031","0.009","0.7","0.003","137","54"
"202301080400","관악구","0.052","0.003","1","0.003","147","48"
"202301080400","송파구","0.041","0.002","1","0.002","120","70"
"202301080400","강남구","0.042","0.004","1.1","0.003","126","74"
"202301080400","서대문구","0.03","0.011","1.1","0.007","143","43"
"202301080400","도봉구","0.032","0.01","0.8","0.002","149","50"
"202301080400","양천구","0.041","0.002","0.9","0.003","188","62"
"202301080300","중구","0.048","0.004","0.8","0.003","148","48"
"202301080300","성동구","0.042","0.003","1.1","0.003","139","64"
"202301080300","종로구","0.046","0.003","0.8","0.003","150","57"
"202301080300","강남구","0.042","0.007","1.1","0.003","140","76"
"202301080300","양천구","0.037","0.007","0.8","0.003","191","64"
"202301080300","서초구","0.035","0.008","0.7","0.003","152","59"
"202301080300","영등포구","0.044","0.004","0.9","0.003","155","71"
"202301080300","송파구","0.043","0.002","1.1","0.003","127","78"
"202301080300","서대문구","0.033","0.009","1.4","0.007","146","43"
"202301080300","동작구","0.045","0.005","0.8","0.003","161","57"
"202301080300","은평구","0.022","0.012","0.9","0.003","140","37"
"202301080300","노원구","0.043","0.008","0.9","0.003","172","58"
"202301080300","관악구","0.053","0.003","1","0.003","141","55"
"202301080300","광진구","0.023","0.003","1.3","0.002","132","64"
"202301080300","구로구","0.042","0.003","0.7","0.003","176","63"
"202301080300","강동구","0.033","0.003","1.1","0.003","147","99"
"202301080300","동대문구","0.051","0.002","1.1","0.003","137","51"
"202301080300","강북구","0.016","0.023","0.7","0.002","165","41"
"202301080300","강서구","0.037","0.008","0.8","0.003","201","56"
"202301080300","금천구","0.036","0.006","0.8","0.003","125","61"
"202301080300","용산구","0.042","0.002","0.9","0.003","143","48"
"202301080300","마포구","0.036","0.006","0.8","0.003","137","62"
"202301080300","도봉구","0.034","0.01","0.8","0.002","146","52"
"202301080300","중랑구","0.035","0.009","0.8","0.002","145","61"
"202301080300","성북구","0.046","0.004","0.9","0.003","142","50"
"202301080200","강남구","0.044","0.007","1","0.003","130","79"
"202301080200","강북구","0.019","0.02","0.7","0.002","160","40"
"202301080200","강동구","0.036","0.002","1.1","0.002","143","99"
"202301080200","강서구","0.038","0.011","0.8","0.004","198","60"
"202301080200","영등포구","0.045","0.005","0.8","0.003","152","69"
"202301080200","서대문구","0.032","0.011","1.3","0.007","149","48"
"202301080200","송파구","0.049","0.002","1.2","0.002","124","85"
"202301080200","중랑구","0.027","0.018","0.8","0.002","139","59"
"202301080200","용산구","0.041","0.003","0.8","0.003","162","44"
"202301080200","종로구","0.049","0.002","0.9","0.003","158","58"
"202301080200","동작구","0.045","0.005","0.8","0.002","150","59"
"202301080200","금천구","0.039","0.005","0.8","0.003","115","63"
"202301080200","양천구","0.043","0.004","0.9","0.003","185","64"
"202301080200","서초구","0.043","0.002","0.7","0.003","150","66"
"202301080200","중구","0.044","0.005","0.7","0.003","152","48"
"202301080200","은평구","0.024","0.012","0.9","0.003","135","36"
"202301080200","구로구","0.046","0.002","0.7","0.003","168","65"
"202301080200","관악구","0.055","0.003","1.1","0.003","134","53"
"202301080200","광진구","0.025","0.005","1.3","0.002","130","68"
"202301080200","마포구","0.028","0.014","0.8","0.003","136","65"
"202301080200","도봉구","0.03","0.015","0.7","0.002","148","47"
"202301080200","노원구","0.041","0.011","0.8","0.003","163","55"
"202301080200","성북구","0.043","0.006","0.8","0.003","146","52"
"202301080200","동대문구","0.05","0.002","1","0.003","132","62"
"202301080200","성동구","0.044","0.003","1","0.003","140","61"
