"측정일시","권역코드","권역명","측정소코드","측정소명","미세먼지 1시간(㎍/㎥)","미세먼지 24시간(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"202002292300","100","도심권","111123","종로구","25","24","18","0.002","0.05","0.9","0.003"
"202002292300","100","도심권","111121","중구","21","21","17","0.006","0.04","0.6","0.002"
"202002292300","100","도심권","111131","용산구","24","26","17","0.008","0.028","0.5","0.002"
"202002292300","101","서북권","111191","서대문구","23","22","17","0.007","0.035","1.1","0.005"
"202002292300","101","서북권","111201","마포구","34","28","26","0.002","0.052","0.6","0.003"
"202002292300","101","서북권","111181","은평구","22","22","13","0.011","0.025","0.4","0.002"
"202002292300","102","동북권","111141","광진구","38","28","23","0.001","0.042","0.6","0.003"
"202002292300","102","동북권","111291","강북구","23","27","17","0.019","0.026","0.5","0.002"
"202002292300","102","동북권","111161","성북구","25","25","12","0.003","0.052","0.8","0.003"
"202002292300","102","동북권","111311","노원구","26","22","24","0.002","0.049","1.1","0.006"
"202002292300","102","동북권","111151","중랑구","27","27","17","0.016","0.026","0.5","0.002"
"202002292300","102","동북권","111152","동대문구","26","24","18","0.004","0.056","0.9","0.003"
"202002292300","102","동북권","111142","성동구","29","25","22","0.002","0.05","0.8","0.004"
"202002292300","102","동북권","111171","도봉구","23","19","18","0.013","0.031","0.6","0.002"
"202002292300","103","서남권","111281","금천구","36","30","28","0.002","0.05","0.8","0.003"
"202002292300","103","서남권","111212","강서구","43","33","28","0.008","0.04","0.7","0.006"
"202002292300","103","서남권","111301","양천구","39","31","25","0.004","0.053","0.7","0.004"
"202002292300","103","서남권","111241","동작구","34","32","22","0.007","0.045","0.6","0.002"
"202002292300","103","서남권","111221","구로구","41","32","30","0.006","0.06","0.6","0.003"
"202002292300","103","서남권","111231","영등포구","33","27","23","0.003","0.047","0.7","0.003"
"202002292300","103","서남권","111251","관악구","36","31","22","0.002","0.057","0.9","0.004"
"202002292300","104","동남권","111262","서초구","34","33","19","0.016","0.04","0.4","0.003"
"202002292300","104","동남권","111261","강남구","26","25","19","0.009","0.044","0.7","0.003"
"202002292300","104","동남권","111274","강동구","39","29","24","0.003","0.047","0.7","0.003"
"202002292300","104","동남권","111273","송파구","31","30","17","0.002","0.049","1.1","0.003"
"202002292200","100","도심권","111131","용산구","24","26","16","0.019","0.02","0.5","0.002"
"202002292200","100","도심권","111123","종로구","22","24","16","0.014","0.034","0.6","0.003"
"202002292200","100","도심권","111121","중구","22","22","18","0.023","0.022","0.5","0.002"
"202002292200","101","서북권","111201","마포구","31","26","23","0.01","0.041","0.5","0.003"
"202002292200","101","서북권","111191","서대문구","24","22","14","0.016","0.028","0.9","0.005"
"202002292200","101","서북권","111181","은평구","21","21","16","0.014","0.026","0.4","0.002"
"202002292200","102","동북권","111161","성북구","31","25","21","0.002","0.06","0.9","0.003"
"202002292200","102","동북권","111151","중랑구","28","27","19","0.016","0.028","0.6","0.002"
"202002292200","102","동북권","111171","도봉구","0","18","16","0.016","0.031","0.6","0.002"
"202002292200","102","동북권","111152","동대문구","23","23","14","0.011","0.041","0.7","0.003"
"202002292200","102","동북권","111311","노원구","25","21","22","0.004","0.048","0.8","0.004"
"202002292200","102","동북권","111291","강북구","29","27","20","0.019","0.027","0.5","0.002"
"202002292200","102","동북권","111141","광진구","26","26","15","0.01","0.033","0.6","0.002"
"202002292200","102","동북권","111142","성동구","24","25","17","0.008","0.042","0.6","0.003"
"202002292200","103","서남권","111231","영등포구","30","26","21","0.005","0.047","0.6","0.003"
"202002292200","103","서남권","111241","동작구","34","32","22","0.009","0.043","0.6","0.002"
"202002292200","103","서남권","111301","양천구","33","29","22","0.01","0.048","0.7","0.004"
"202002292200","103","서남권","111212","강서구","39","30","25","0.011","0.04","0.6","0.005"
"202002292200","103","서남권","111251","관악구","33","29","19","0.007","0.051","0.8","0.004"
"202002292200","103","서남권","111281","금천구","34","28","25","0.002","0.05","0.8","0.003"
"202002292200","103","서남권","111221","구로구","33","30","29","0.01","0.055","0.4","0.003"
"202002292200","104","동남권","111274","강동구","30","28","21","0.006","0.043","0.6","0.002"
"202002292200","104","동남권","111273","송파구","29","29","20","0.011","0.041","1","0.002"
