"측정일시","권역코드","권역명","측정소코드","측정소명","미세먼지 1시간(㎍/㎥)","미세먼지 24시간(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"201909302300","100","도심권","111123","종로구","69","59","49","0.013","0.064","0.8","0.004"
"201909302300","100","도심권","111121","중구","82","59","56","0.008","0.074","0.8","0.003"
"201909302300","100","도심권","111131","용산구","68","58","64","0.028","0.037","0.7","0.003"
"201909302300","101","서북권","111181","은평구","69","66","50","0.036","0.029","0.8","0.004"
"201909302300","101","서북권","111201","마포구","0","0","0","0","0","0","0"
"201909302300","101","서북권","111191","서대문구","90","67","36","0.032","0.028","0.9","0.004"
"201909302300","102","동북권","111141","광진구","70","65","41","0.001","0.065","0.9","0.004"
"201909302300","102","동북권","111142","성동구","56","59","39","0.004","0.084","0.9","0.004"
"201909302300","102","동북권","111291","강북구","70","57","44","0.054","0.016","0.7","0.003"
"201909302300","102","동북권","111311","노원구","50","45","41","0.015","0.034","0.7","0.004"
"201909302300","102","동북권","111151","중랑구","0","0","0","0","0","0","0"
"201909302300","102","동북권","111152","동대문구","0","0","0","0","0","0","0"
"201909302300","102","동북권","111171","도봉구","47","47","34","0.038","0.03","0.6","0.002"
"201909302300","102","동북권","111161","성북구","80","66","38","0.018","0.05","0.9","0.003"
"201909302300","103","서남권","111251","관악구","0","0","0","0","0","0","0"
"201909302300","103","서남권","111281","금천구","62","57","47","0.008","0.066","0.8","0.003"
"201909302300","103","서남권","111231","영등포구","112","74","61","0.022","0.05","0.7","0.002"
"201909302300","103","서남권","111221","구로구","76","61","49","0.041","0.037","0.5","0.004"
"201909302300","103","서남권","111212","강서구","93","69","67","0.024","0.038","0.7","0.005"
"201909302300","103","서남권","111301","양천구","106","79","62","0.026","0.042","0.7","0.005"
"201909302300","103","서남권","111241","동작구","128","84","59","0.021","0.044","0.7","0.003"
"201909302300","104","동남권","111273","송파구","80","60","60","0.008","0.08","0.8","0.003"
"201909302300","104","동남권","111261","강남구","96","78","60","0.003","0.083","0.7","0.003"
"201909302300","104","동남권","111274","강동구","41","58","39","0.01","0.065","0.6","0.003"
"201909302300","104","동남권","111262","서초구","78","59","50","0.011","0.072","0.8","0.004"
"201909302200","100","도심권","111123","종로구","75","56","53","0.035","0.037","0.7","0.004"
"201909302200","100","도심권","111121","중구","76","56","51","0.047","0.035","0.7","0.004"
"201909302200","100","도심권","111131","용산구","70","55","62","0.029","0.044","0.7","0.003"
"201909302200","101","서북권","111201","마포구","0","0","0","0","0","0","0"
"201909302200","101","서북권","111191","서대문구","90","66","43","0.037","0.029","0.9","0.004"
"201909302200","101","서북권","111181","은평구","81","67","52","0.03","0.038","0.9","0.004"
"201909302200","102","동북권","111161","성북구","80","65","38","0.031","0.042","0.8","0.003"
"201909302200","102","동북권","111151","중랑구","0","0","0","0","0","0","0"
"201909302200","102","동북권","111141","광진구","82","66","54","0.005","0.066","0.9","0.004"
"201909302200","102","동북권","111142","성동구","80","59","53","0.026","0.068","0.9","0.005"
"201909302200","102","동북권","111311","노원구","48","46","37","0.016","0.036","0.7","0.004"
"201909302200","102","동북권","111171","도봉구","52","46","0","0.038","0.031","0.7","0.003"
"201909302200","102","동북권","111291","강북구","73","58","48","0.059","0.016","0.7","0.003"
"201909302200","102","동북권","111152","동대문구","0","0","0","0","0","0","0"
"201909302200","103","서남권","111251","관악구","0","0","0","0","0","0","0"
"201909302200","103","서남권","111301","양천구","93","76","56","0.039","0.036","0.7","0.006"
"201909302200","103","서남권","111241","동작구","111","81","57","0.032","0.037","0.6","0.004"
"201909302200","103","서남권","111212","강서구","82","67","56","0.041","0.028","0.7","0.008"
"201909302200","103","서남권","111281","금천구","59","56","45","0.02","0.059","0.8","0.003"
"201909302200","103","서남권","111231","영등포구","92","77","58","0.031","0.048","0.7","0.002"
"201909302200","103","서남권","111221","구로구","78","61","0","0.035","0.045","0.6","0.005"
"201909302200","104","동남권","111261","강남구","124","76","78","0.032","0.053","0.8","0.004"
"201909302200","104","동남권","111273","송파구","84","58","62","0.019","0.075","0.8","0.004"
"201909302200","104","동남권","111274","강동구","63","58","53","0.007","0.086","0.7","0.004"
"201909302200","104","동남권","111262","서초구","78","57","48","0.017","0.069","0.7","0.004"
"201909302100","100","도심권","111131","용산구","72","58","66","0.041","0.042","0.7","0.003"
"201909302100","100","도심권","111123","종로구","78","57","55","0.046","0.032","0.7","0.004"
"201909302100","100","도심권","111121","중구","79","57","53","0.054","0.033","0.7","0.004"
"201909302100","101","서북권","111201","마포구","0","0","0","0","0","0","0"
"201909302100","101","서북권","111181","은평구","81","65","52","0.025","0.051","0.9","0.004"
"201909302100","101","서북권","111191","서대문구","84","63","43","0.051","0.026","0.9","0.004"
"201909302100","102","동북권","111171","도봉구","59","46","39","0.063","0.02","0.6","0.003"
"201909302100","102","동북권","111152","동대문구","0","0","0","0","0","0","0"
"201909302100","102","동북권","111311","노원구","48","43","36","0.005","0.05","0.7","0.004"
"201909302100","102","동북권","111141","광진구","90","66","62","0.032","0.051","0.9","0.005"
"201909302100","102","동북권","111161","성북구","111","67","46","0.045","0.034","0.8","0.003"
"201909302100","102","동북권","111291","강북구","77","58","52","0.058","0.02","0.7","0.003"
"201909302100","102","동북권","111142","성동구","92","60","55","0.028","0.073","0.8","0.004"
"201909302100","102","동북권","111151","중랑구","0","0","0","0","0","0","0"
"201909302100","103","서남권","111231","영등포구","0","0","57","0.02","0.064","0.7","0.003"
"201909302100","103","서남권","111221","구로구","78","59","50","0.032","0.053","0.5","0.005"
"201909302100","103","서남권","111301","양천구","95","74","55","0.025","0.055","0.7","0.006"
"201909302100","103","서남권","111241","동작구","105","78","53","0.042","0.033","0.6","0.004"
"201909302100","103","서남권","111251","관악구","0","0","0","0","0","0","0"
"201909302100","103","서남권","111212","강서구","84","66","57","0.035","0.041","0.9","0.008"
