"측정일시","권역코드","권역명","측정소코드","측정소명","미세먼지 1시간(㎍/㎥)","미세먼지 24시간(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"201902281900","102","동북권","111141","광진구","117","98","77","0.041","0.035","1","0.005"
"201902281900","102","동북권","111311","노원구","125","99","89","0.043","0.029","0.7","0.005"
"201902281900","102","동북권","111161","성북구","107","95","64","0.037","0.042","1","0.004"
"201902281900","102","동북권","111291","강북구","137","108","83","0.052","0.025","0.6","0.004"
"201902281900","102","동북권","111152","동대문구","113","96","85","0.05","0.03","0.7","0.009"
"201902281900","103","서남권","111301","양천구","139","106","94","0.034","0.05","0.8","0.005"
"201902281900","103","서남권","111212","강서구","142","109","82","0.05","0.03","0.7","0.008"
"201902281900","103","서남권","111221","구로구","103","92","64","0.02","0.051","0.5","0.006"
"201902281900","103","서남권","111241","동작구","97","95","65","0.032","0.05","0.6","0.005"
"201902281900","103","서남권","111281","금천구","86","90","54","0.027","0.051","0.7","0.005"
"201902281900","103","서남권","111231","영등포구","133","100","109","0.029","0.068","0.7","0.003"
"201902281900","103","서남권","111251","관악구","104","97","64","0.021","0.057","0.7","0.006"
"201902281900","104","동남권","111261","강남구","107","94","87","0.019","0.051","0.7","0.006"
"201902281900","104","동남권","111274","강동구","124","99","87","0.041","0.04","0.7","0.005"
"201902281900","104","동남권","111273","송파구","94","90","56","0.019","0.061","0.8","0.005"
"201902281900","104","동남권","111262","서초구","111","96","64","0.022","0.055","0.5","0.006"
"201902281800","100","도심권","111121","중구","109","86","69","0.064","0.028","0.6","0.005"
"201902281800","100","도심권","111131","용산구","108","87","84","0.045","0.042","0.7","0.005"
"201902281800","100","도심권","111123","종로구","108","89","69","0.049","0.033","0.8","0.005"
"201902281800","101","서북권","111201","마포구","118","99","80","0.054","0.029","0.6","0.006"
"201902281800","101","서북권","111191","서대문구","108","93","76","0.05","0.026","1","0.004"
"201902281800","101","서북권","111181","은평구","120","95","72","0.057","0.024","0.8","0.007"
"201902281800","102","동북권","111161","성북구","116","92","61","0.047","0.031","0.9","0.005"
"201902281800","102","동북권","111152","동대문구","115","94","78","0.057","0.027","0.6","0.01"
"201902281800","102","동북권","111142","성동구","127","110","82","0.052","0.036","0.6","0.005"
"201902281800","102","동북권","111171","도봉구","109","93","72","0.059","0.015","0.7","0.006"
"201902281800","102","동북권","111311","노원구","116","96","78","0.048","0.021","0.6","0.005"
"201902281800","102","동북권","111291","강북구","127","105","75","0.058","0.018","0.6","0.004"
"201902281800","102","동북권","111141","광진구","117","97","80","0.046","0.031","0.9","0.005"
"201902281800","102","동북권","111151","중랑구","116","87","80","0.043","0.024","0.6","0.008"
"201902281800","103","서남권","111221","구로구","101","94","67","0.034","0.04","0.4","0.007"
"201902281800","103","서남권","111281","금천구","94","91","56","0.031","0.047","0.6","0.005"
"201902281800","103","서남권","111251","관악구","99","98","69","0.034","0.044","0.6","0.006"
"201902281800","103","서남권","111212","강서구","119","106","76","0","0","0","0"
"201902281800","103","서남권","111241","동작구","106","98","71","0.038","0.044","0.6","0.005"
"201902281800","103","서남권","111301","양천구","118","103","75","0.051","0.032","0.7","0.005"
"201902281800","103","서남권","111231","영등포구","120","97","90","0.043","0.054","0.8","0.004"
"201902281800","104","동남권","111274","강동구","126","96","79","0.046","0.036","0.7","0.005"
"201902281800","104","동남권","111262","서초구","123","94","71","0.048","0.033","0.4","0.006"
"201902281800","104","동남권","111261","강남구","118","94","83","0.043","0.028","0.7","0.007"
"201902281800","104","동남권","111273","송파구","115","91","71","0.039","0.045","0.7","0.005"
"201902281700","100","도심권","111121","중구","116","83","78","0.072","0.024","0.6","0.004"
"201902281700","100","도심권","111131","용산구","124","83","88","0.05","0.039","0.6","0.005"
"201902281700","100","도심권","111123","종로구","131","88","81","0.055","0.025","0.8","0.005"
"201902281700","101","서북권","111191","서대문구","126","91","86","0.057","0.021","1","0.004"
"201902281700","101","서북권","111181","은평구","124","92","74","0.065","0.018","0.8","0.006"
"201902281700","101","서북권","111201","마포구","128","97","89","0.06","0.028","0.6","0.006"
"201902281700","102","동북권","111151","중랑구","123","83","87","0.046","0.023","0.7","0.008"
"201902281700","102","동북권","111141","광진구","125","93","80","0.05","0.027","0.9","0.006"
"201902281700","102","동북권","111311","노원구","131","93","89","0.052","0.02","0.6","0.005"
"201902281700","102","동북권","111291","강북구","144","101","84","0.063","0.015","0.6","0.004"
"201902281700","102","동북권","111171","도봉구","114","91","73","0.061","0.016","0.6","0.006"
"201902281700","102","동북권","111152","동대문구","130","91","89","0.06","0.024","0.6","0.008"
"201902281700","102","동북권","111161","성북구","134","87","68","0.051","0.027","0.9","0.004"
"201902281700","102","동북권","111142","성동구","148","107","88","0.05","0.043","0.6","0.005"
"201902281700","103","서남권","111212","강서구","133","102","78","0","0","0","0"
"201902281700","103","서남권","111231","영등포구","115","94","84","0.049","0.054","0.8","0.005"
"201902281700","103","서남권","111221","구로구","115","93","72","0.058","0.026","0.4","0.006"
"201902281700","103","서남권","111301","양천구","134","100","83","0.058","0.026","0.6","0.005"
"201902281700","103","서남권","111281","금천구","118","91","71","0.04","0.043","0.6","0.005"
"201902281700","103","서남권","111251","관악구","125","100","79","0.056","0.029","0.5","0.006"
"201902281700","103","서남권","111241","동작구","135","97","92","0.062","0.028","0.6","0.005"
"201902281700","104","동남권","111274","강동구","126","92","81","0.051","0.033","0.6","0.005"
"201902281700","104","동남권","111262","서초구","133","89","76","0.063","0.023","0.4","0.006"
"201902281700","104","동남권","111261","강남구","120","90","89","0.046","0.025","0.6","0.006"
"201902281700","104","동남권","111273","송파구","118","88","69","0.045","0.039","0.7","0.005"
"201902281600","100","도심권","111121","중구","110","78","71","0.067","0.03","0.6","0.005"
"201902281600","100","도심권","111131","용산구","116","77","91","0.044","0.047","0.7","0.005"
"201902281600","100","도심권","111123","종로구","116","78","69","0.052","0.029","0.8","0.005"
"201902281600","101","서북권","111201","마포구","138","91","89","0.067","0.022","0.6","0.005"
"201902281600","101","서북권","111191","서대문구","131","85","93","0.059","0.021","1","0.004"
"201902281600","101","서북권","111181","은평구","136","87","80","0.067","0.019","0.8","0.007"
"201902281600","102","동북권","111152","동대문구","119","86","81","0","0","0","0"
"201902281600","102","동북권","111171","도봉구","119","88","79","0.063","0.017","0.8","0.006"
"201902281600","102","동북권","111141","광진구","123","88","80","0.046","0.033","0.9","0.006"
"201902281600","102","동북권","111291","강북구","142","94","83","0.065","0.015","0.6","0.004"
"201902281600","102","동북권","111151","중랑구","110","77","84","0.046","0.025","0.7","0.008"
"201902281600","102","동북권","111161","성북구","126","79","69","0.052","0.029","0.9","0.005"
"201902281600","102","동북권","111311","노원구","124","88","82","0.055","0.018","0.6","0.005"
"201902281600","102","동북권","111142","성동구","137","101","88","0.049","0.045","0.7","0.005"
"201902281600","103","서남권","111281","금천구","127","86","87","0.056","0.028","0.7","0.005"
"201902281600","103","서남권","111241","동작구","133","91","92","0.055","0.033","0.7","0.005"
"201902281600","103","서남권","111212","강서구","148","96","92","0.07","0.024","0.6","0.007"
"201902281600","103","서남권","111251","관악구","132","96","89","0.056","0.025","0.5","0.006"
"201902281600","103","서남권","111221","구로구","124","89","80","0.064","0.017","0.4","0.006"
"201902281600","103","서남권","111301","양천구","150","94","102","0.062","0.025","0.7","0.005"
"201902281600","103","서남권","111231","영등포구","130","90","96","0.047","0.052","0.7","0.005"
"201902281600","104","동남권","111273","송파구","113","85","71","0.044","0.038","0.7","0.004"
"201902281600","104","동남권","111262","서초구","127","82","84","0.058","0.024","0.4","0.005"
"201902281600","104","동남권","111261","강남구","119","86","87","0.044","0.027","0.7","0.008"
"201902281600","104","동남권","111274","강동구","117","88","84","0.048","0.038","0.7","0.006"
"201902281500","100","도심권","111121","중구","116","72","83","0.072","0.024","0.7","0.005"
"201902281500","100","도심권","111123","종로구","0","70","0","0","0","0","0"
"201902281500","100","도심권","111131","용산구","112","72","88","0.045","0.048","0.8","0.005"
"201902281500","101","서북권","111181","은평구","115","79","69","0.066","0.019","0.8","0.006"
"201902281500","101","서북권","111201","마포구","128","85","81","0.055","0.031","0.6","0.006"
"201902281500","101","서북권","111191","서대문구","122","78","88","0.061","0.019","1","0.004"
"201902281500","102","동북권","111161","성북구","92","73","75","0.047","0.036","1","0.005"
"201902281500","102","동북권","111311","노원구","121","82","87","0.053","0.021","0.6","0.006"
"201902281500","102","동북권","111142","성동구","144","95","90","0.045","0.05","0.8","0.005"
"201902281500","102","동북권","111291","강북구","138","88","84","0.065","0.019","0.6","0.004"
"201902281500","102","동북권","111151","중랑구","106","72","79","0.033","0.038","0.8","0.009"
"201902281500","102","동북권","111141","광진구","121","84","86","0.034","0.046","1","0.006"
"201902281500","102","동북권","111171","도봉구","119","83","83","0.066","0.015","0.8","0.006"
"201902281500","102","동북권","111152","동대문구","115","81","89","0","0","0","0"
"201902281500","103","서남권","111221","구로구","134","84","82","0.049","0.03","0.5","0.007"
"201902281500","103","서남권","111301","양천구","140","84","90","0.046","0.039","0.8","0.005"
"201902281500","103","서남권","111212","강서구","140","88","87","0.061","0.031","0.7","0.006"
"201902281500","103","서남권","111251","관악구","135","90","95","0.047","0.037","0.6","0.006"
"201902281500","103","서남권","111281","금천구","126","79","88","0.058","0.03","0.7","0.006"
"201902281500","103","서남권","111241","동작구","142","84","107","0.053","0.036","0.7","0.005"
"201902281500","103","서남권","111231","영등포구","129","84","93","0.036","0.061","0.7","0.005"
"201902281500","104","동남권","111261","강남구","117","82","98","0.041","0.032","0.7","0.007"
"201902281500","104","동남권","111274","강동구","112","84","84","0.031","0.057","0.8","0.007"
"201902281500","104","동남권","111273","송파구","114","81","74","0.035","0.049","0.8","0.005"
