"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202301042200","강동구","0.044","0.006","0.6","0.003","36","26"
"202301042200","동대문구","0.035","0.017","0.6","0.004","34","21"
"202301042200","성동구","0.053","0.002","0.6","0.004","37","21"
"202301042200","관악구","0.062","0.003","1","0.004","44","29"
"202301042200","서초구","0.052","0.002","0.5","0.003","40","25"
"202301042200","구로구","0.049","0.004","0.5","0.004","41","27"
"202301042200","중구","0.05","0.008","0.8","0.004","33","29"
"202301042200","송파구","0.055","0.002","0.8","0.004","37","24"
"202301042200","도봉구","0.027","0.026","0.5","0.003","31","20"
"202301042200","성북구","0.052","0.006","0.7","0.004","26","22"
"202301042200","강북구","0.028","0.017","0.7","0.002","27","17"
"202301042200","중랑구","0.039","0.011","0.6","0.003","29","20"
"202301042200","종로구","0.037","0.014","0.6","0.003","32","24"
"202301042200","양천구","0.045","0.005","0.7","0.003","39","31"
"202301042200","광진구","0.027","0.004","0.8","0.002","35","22"
"202301042200","동작구","0.055","0.002","0.7","0.003","38","27"
"202301042200","용산구","0.048","0.002","0.7","0.003","37","26"
"202301042200","노원구","0.063","0.002","0.8","0.004","35","21"
"202301042200","강서구","0.054","0.003","0.7","0.005","51","31"
"202301042200","서대문구","0.048","0.006","1.3","0.009","35","23"
"202301042200","영등포구","0.055","0.002","0.7","0.004","38","28"
"202301042200","금천구","0.044","0.005","0.6","0.004","33","27"
"202301042200","은평구","0.036","0.007","0.8","0.003","29","17"
"202301042200","강남구","0.047","0.009","0.6","0.004","37","24"
"202301042200","마포구","0.054","0.003","0.7","0.004","33","26"
"202301042100","마포구","0.046","0.007","0.6","0.004","32","24"
"202301042100","동작구","0.055","0.003","0.7","0.004","38","27"
"202301042100","강남구","0.043","0.011","0.6","0.004","42","23"
"202301042100","서대문구","0.032","0.015","1.1","0.01","34","21"
"202301042100","도봉구","0.016","0.036","0.4","0.002","23","18"
"202301042100","관악구","0.051","0.006","0.7","0.004","39","24"
"202301042100","노원구","0.07","0.002","1.1","0.006","37","22"
"202301042100","중랑구","0.037","0.014","0.5","0.003","30","21"
"202301042100","성북구","0.044","0.011","0.7","0.004","26","21"
"202301042100","은평구","0.037","0.006","0.8","0.003","33","16"
"202301042100","광진구","0.025","0.008","0.7","0.002","35","23"
"202301042100","구로구","0.045","0.006","0.4","0.004","39","23"
"202301042100","강동구","0.032","0.013","0.5","0.003","37","26"
"202301042100","영등포구","0.05","0.005","0.7","0.004","37","27"
"202301042100","강서구","0.047","0.008","0.7","0.005","48","29"
"202301042100","동대문구","0.034","0.017","0.6","0.004","34","20"
"202301042100","중구","0.052","0.007","0.7","0.003","39","33"
"202301042100","성동구","0.05","0.003","0.6","0.003","39","20"
"202301042100","강북구","0.032","0.013","0.8","0.002","29","18"
"202301042100","송파구","0.054","0.003","0.7","0.003","39","27"
"202301042100","양천구","0.042","0.007","0.7","0.003","42","31"
"202301042100","서초구","0.05","0.003","0.5","0.003","38","27"
"202301042100","금천구","0.042","0.006","0.6","0.004","34","27"
"202301042100","종로구","0.037","0.013","0.6","0.003","34","26"
"202301042100","용산구","0.036","0.011","0.6","0.004","35","25"
"202301042000","구로구","0.045","0.005","0.4","0.003","36","22"
"202301042000","서대문구","0.038","0.012","1.1","0.01","38","25"
"202301042000","노원구","0.07","0.003","1.1","0.006","32","20"
"202301042000","용산구","0.033","0.014","0.6","0.004","33","24"
"202301042000","동대문구","0.037","0.014","0.6","0.004","30","23"
"202301042000","은평구","0.038","0.006","0.8","0.004","31","17"
"202301042000","마포구","0.049","0.006","0.6","0.004","28","22"
"202301042000","중구","0.048","0.011","0.5","0.004","40","32"
"202301042000","성동구","0.039","0.012","0.5","0.004","35","19"
"202301042000","서초구","0.047","0.006","0.4","0.003","36","21"
"202301042000","영등포구","0.045","0.008","0.6","0.004","36","25"
"202301042000","성북구","0.033","0.02","0.6","0.004","23","17"
"202301042000","동작구","0.052","0.004","0.6","0.003","33","22"
"202301042000","강남구","0.04","0.015","0.5","0.004","37","24"
"202301042000","양천구","0.04","0.008","0.6","0.003","36","27"
"202301042000","관악구","0.048","0.006","0.6","0.003","38","24"
"202301042000","광진구","0.023","0.011","0.7","0.002","35","24"
"202301042000","강동구","0.037","0.01","0.5","0.003","36","24"
"202301042000","금천구","0.047","0.004","0.5","0.004","32","25"
"202301042000","강북구","0.03","0.015","0.8","0.003","27","17"
"202301042000","강서구","0.051","0.004","0.7","0.005","48","29"
"202301042000","도봉구","0.017","0.033","0.4","0.003","24","18"
"202301042000","종로구","0.043","0.008","0.6","0.003","36","29"
"202301042000","중랑구","0.038","0.016","0.5","0.003","28","18"
"202301042000","송파구","0.045","0.009","0.6","0.003","37","26"
"202301041900","구로구","0.041","0.008","0.4","0.003","40","21"
"202301041900","광진구","0.018","0.016","0.6","0.002","35","22"
"202301041900","금천구","0.041","0.008","0.5","0.003","30","22"
"202301041900","중구","0.041","0.018","0.5","0.004","37","30"
"202301041900","마포구","0.045","0.009","0.6","0.005","28","23"
"202301041900","성북구","0.031","0.022","0.5","0.004","26","15"
"202301041900","노원구","0.054","0.009","0.7","0.004","29","20"
"202301041900","강동구","0.034","0.012","0.5","0.003","34","23"
"202301041900","도봉구","0.015","0.035","0.3","0.002","18","11"
"202301041900","용산구","0.029","0.018","0.8","0.004","33","23"
"202301041900","강서구","0.044","0.008","0.6","0.005","43","25"
"202301041900","성동구","0.036","0.015","0.5","0.004","33","16"
"202301041900","동작구","0.045","0.009","0.5","0.003","37","25"
"202301041900","강남구","0.037","0.017","0.5","0.004","39","25"
"202301041900","은평구","0.035","0.012","0.8","0.004","30","19"
"202301041900","중랑구","0.041","0.013","0.5","0.003","33","21"
"202301041900","영등포구","0.039","0.012","0.6","0.004","37","22"
"202301041900","종로구","0.042","0.01","0.7","0.004","38","31"
"202301041900","양천구","0.038","0.009","0.6","0.003","42","30"
"202301041900","동대문구","0.032","0.021","0.5","0.003","29","20"
"202301041900","송파구","0.045","0.011","0.6","0.003","39","26"
"202301041900","강북구","0.037","0.011","0.8","0.003","25","15"
"202301041900","관악구","0.04","0.009","0.6","0.003","43","23"
"202301041900","서대문구","0.041","0.011","0.7","0.007","37","20"
"202301041900","서초구","0.043","0.009","0.4","0.003","37","25"
"202301041800","서초구","0.034","0.018","0.4","0.003","42","28"
"202301041800","동작구","0.037","0.017","0.5","0.004","44","31"
"202301041800","강북구","0.018","0.027","0.7","0.003","24","15"
"202301041800","광진구","0.013","0.023","0.6","0.002","31","23"
"202301041800","구로구","0.027","0.019","0.3","0.003","37","20"
"202301041800","중랑구","0.031","0.021","0.5","0.003","29","19"
"202301041800","송파구","0.043","0.014","0.6","0.003","43","29"
"202301041800","중구","0.03","0.031","0.4","0.003","36","31"
"202301041800","강동구","0.022","0.023","0.4","0.003","36","24"
"202301041800","금천구","0.03","0.022","0.5","0.003","25","18"
"202301041800","성동구","0.027","0.024","0.4","0.004","33","16"
"202301041800","서대문구","0.035","0.017","0.5","0.004","31","20"
"202301041800","종로구","0.028","0.024","0.5","0.004","38","27"
"202301041800","노원구","0.03","0.025","0.4","0.003","25","15"
"202301041800","성북구","0.029","0.023","0.5","0.004","27","15"
"202301041800","강서구","0.03","0.022","0.5","0.004","46","27"
"202301041800","도봉구","0.013","0.038","0.3","0.002","14","7"
"202301041800","은평구","0.025","0.024","0.7","0.004","28","18"
"202301041800","마포구","0.038","0.016","0.5","0.005","31","27"
"202301041800","양천구","0.028","0.016","0.5","0.004","21","12"
"202301041800","강남구","0.036","0.02","0.5","0.004","42","28"
"202301041800","영등포구","0.03","0.02","0.5","0.004","39","27"
"202301041800","관악구","0.032","0.012","0.5","0.003","37","22"
"202301041800","용산구","0.025","0.024","0.6","0.004","34","23"
"202301041800","동대문구","0.023","0.029","0.5","0.004","29","18"
"202301041700","종로구","0.02","0.032","0.5","0.004","32","23"
"202301041700","중구","0.021","0.04","0.4","0.004","36","28"
"202301041700","은평구","0.018","0.031","0.6","0.004","32","18"
"202301041700","금천구","0.028","0.028","0.4","0.004","24","17"
"202301041700","구로구","0.021","0.023","0.3","0.004","35","25"
"202301041700","강동구","0.018","0.027","0.4","0.003","34","21"
"202301041700","송파구","0.037","0.02","0.6","0.003","40","28"
"202301041700","강서구","0.022","0.031","0.5","0.004","49","27"
"202301041700","도봉구","0.01","0.041","0.3","0.003","15","15"
"202301041700","성북구","0.023","0.029","0.5","0.004","24","13"
"202301041700","강남구","0.032","0.025","0.4","0.004","44","29"
"202301041700","중랑구","0.022","0.027","0.4","0.003","33","22"
"202301041700","동대문구","0.017","0.035","0.4","0.004","31","23"
"202301041700","서대문구","0.022","0.028","0.3","0.004","29","17"
"202301041700","관악구","","","","","",""
"202301041700","성동구","0.025","0.027","0.4","0.004","37","16"
"202301041700","강북구","0.012","0.037","0.4","0.003","24","15"
"202301041700","양천구","","","","","",""
"202301041700","영등포구","0.029","0.023","0.5","0.004","49","34"
"202301041700","노원구","0.022","0.031","0.4","0.004","15",""
"202301041700","서초구","0.036","0.019","0.4","0.004","50","30"
"202301041700","광진구","0.012","0.028","0.5","0.002","31","20"
"202301041700","동작구","0.031","0.022","0.5","0.004","45","34"
"202301041700","용산구","0.026","0.025","0.5","0.004","37","28"
"202301041700","마포구","0.032","0.023","0.5","0.006","39","36"
"202301041600","노원구","0.017","0.034","0.4","0.004","27","16"
"202301041600","양천구","","","","","",""
"202301041600","도봉구","0.009","0.042","0.3","0.003","21","12"
"202301041600","종로구","0.019","0.034","0.5","0.004","30","24"
"202301041600","강동구","0.014","0.029","0.3","0.003","32","21"
"202301041600","은평구","0.018","0.032","0.6","0.004","35","21"
"202301041600","금천구","0.019","0.033","0.4","0.004","23","18"
"202301041600","서초구","0.03","0.023","0.4","0.004","47","30"
"202301041600","동작구","0.03","0.023","0.5","0.004","46","32"
"202301041600","중구","0.018","0.041","0.4","0.003","32","27"
"202301041600","강남구","0.025","0.029","0.4","0.004","33","20"
"202301041600","송파구","0.027","0.027","0.5","0.003","33","22"
"202301041600","강북구","0.011","0.038","0.4","0.004","27","14"
"202301041600","중랑구","0.02","0.027","0.4","0.003","31","20"
"202301041600","관악구","","","","","",""
"202301041600","강서구","0.021","0.033","0.5","0.004","57","32"
"202301041600","구로구","0.02","0.025","0.3","0.004","43","24"
"202301041600","마포구","0.028","0.027","0.5","0.006","37","33"
"202301041600","광진구","0.013","0.027","0.5","0.002","28","20"
"202301041600","동대문구","0.016","0.036","0.4","0.004","31","22"
"202301041600","영등포구","0.033","0.022","0.5","0.004","48",""
"202301041600","성동구","0.02","0.03","0.4","0.004","36","17"
"202301041600","서대문구","0.015","0.034","0.3","0.004","33","18"
"202301041600","용산구","0.024","0.028","0.5","0.004","36","26"
"202301041600","성북구","0.02","0.031","0.5","0.004","21","13"
"202301041500","강동구","0.018","0.025","0.4","0.003","36","23"
"202301041500","중구","0.016","0.037","0.4","0.003","30","24"
"202301041500","강북구","0.012","0.037","0.4","0.004","29","17"
"202301041500","중랑구","0.022","0.023","0.4","0.003","22","17"
"202301041500","용산구","0.017","0.031","0.4","0.004","30","20"
"202301041500","금천구","0.019","0.032","0.4","0.004","36","24"
"202301041500","영등포구","0.031","0.021","0.5","0.004","43",""
"202301041500","동대문구","0.016","0.034","0.4","0.004","36","22"
"202301041500","강남구","0.017","0.033","0.4","0.004","33","19"
"202301041500","양천구","0.026","0.024","0.5","0.004","49","32"
"202301041500","서초구","0.026","0.024","0.4","0.004","39","26"
"202301041500","광진구","0.017","0.024","0.6","0.002","33","20"
"202301041500","강서구","0.024","0.03","0.5","0.004","50","28"
"202301041500","노원구","0.018","0.033","0.4","0.004","33","21"
"202301041500","동작구","0.029","0.023","0.5","0.004","45","28"
"202301041500","성북구","0.021","0.029","0.5","0.004","34","23"
"202301041500","서대문구","0.015","0.032","0.3","0.005","39","20"
"202301041500","관악구","0.031","0.02","0.6","0.004","44","28"
"202301041500","도봉구","0.012","0.039","0.3","0.003","22","16"
"202301041500","은평구","0.014","0.035","0.6","0.004","33","21"
"202301041500","구로구","0.022","0.022","0.4","0.004","42","26"
"202301041500","성동구","0.021","0.027","0.4","0.005","33","16"
"202301041500","마포구","0.025","0.028","0.5","0.006","33","29"
"202301041500","종로구","0.018","0.032","0.5","0.004","28","21"
"202301041500","송파구","0.023","0.027","0.5","0.003","36","21"
"202301041400","강북구","0.012","0.037","0.4","0.004","30","16"
"202301041400","중랑구","","","","","",""
"202301041400","광진구","0.022","0.02","0.6","0.002","33","20"
"202301041400","구로구","0.026","0.018","0.4","0.004","46","24"
"202301041400","중구","0.019","0.037","0.5","0.004","34","27"
"202301041400","금천구","0.043","0.016","0.6","0.004","42","33"
"202301041400","노원구","0.017","0.033","0.4","0.004","34","26"
"202301041400","종로구","0.023","0.027","0.5","0.004","32","23"
"202301041400","강남구","0.024","0.026","0.5","0.004","33","20"
"202301041400","은평구","0.02","0.028","0.7","0.004","38","21"
"202301041400","도봉구","0.013","0.038","0.3","0.003","22","17"
"202301041400","관악구","0.03","0.019","0.6","0.004","38","22"
"202301041400","동대문구","0.024","0.026","0.5","0.004","35","21"
"202301041400","용산구","0.02","0.027","0.5","0.004","32","23"
"202301041400","강서구","0.026","0.026","0.6","0.004","50","29"
"202301041400","동작구","0.027","0.022","0.5","0.004","39","27"
"202301041400","마포구","0.021","0.028","0.5","0.006","31","26"
"202301041400","강동구","0.023","0.02","0.4","0.003","41","30"
"202301041400","영등포구","0.03","0.02","0.5","0.004","45","26"
"202301041400","양천구","0.029","0.02","0.5","0.004","43","32"
"202301041400","서대문구","0.017","0.03","0.4","0.004","32","19"
"202301041400","서초구","0.021","0.026","0.4","0.004","39","17"
"202301041400","송파구","0.028","0.023","0.5","0.004","38","22"
"202301041400","성동구","0.027","0.021","0.4","0.004","35","17"
"202301041400","성북구","0.018","0.031","0.5","0.004","26","16"
"202301041300","강동구","0.038","0.01","0.6","0.004","48","34"
"202301041300","동작구","0.031","0.019","0.5","0.004","46","30"
"202301041300","서대문구","0.027","0.022","0.5","0.005","44","26"
"202301041300","강북구","0.014","0.033","0.4","0.004","43","24"
"202301041300","구로구","0.029","0.016","0.4","0.004","44","25"
"202301041300","서초구","0.034","0.017","0.4","0.004","55","21"
"202301041300","중구","0.027","0.032","0.5","0.004","36","30"
"202301041300","중랑구","","","","","",""
"202301041300","성북구","0.034","0.019","0.7","0.004","35","22"
"202301041300","은평구","0.026","0.021","0.8","0.004","40","19"
"202301041300","금천구","0.039","0.016","0.6","0.005","38","26"
"202301041300","광진구","0.029","0.014","0.7","0.002","43","29"
"202301041300","송파구","0.038","0.015","0.7","0.004","49","28"
"202301041300","양천구","0.033","0.016","0.6","0.004","48","33"
"202301041300","영등포구","0.033","0.018","0.6","0.004","43","27"
"202301041300","강남구","0.032","0.02","0.5","0.004","43","23"
"202301041300","마포구","0.031","0.018","0.6","0.005","40","37"
"202301041300","성동구","0.032","0.019","0.5","0.004","46","20"
"202301041300","동대문구","0.023","0.027","0.5","0.004","40","24"
"202301041300","관악구","0.032","0.018","0.6","0.004","43","22"
"202301041300","강서구","0.032","0.019","0.6","0.004","49","26"
"202301041300","노원구","0.037","0.019","0.6","0.004","41","34"
"202301041300","용산구","0.024","0.023","0.6","0.004","35","24"
"202301041300","종로구","0.025","0.023","0.5","0.004","40","28"
"202301041300","도봉구","0.017","0.033","0.4","0.003","21","17"
"202301041200","중랑구","0.048","0.009","0.8","0.004","46","35"
"202301041200","마포구","0.043","0.011","0.7","0.006","41","38"
"202301041200","중구","0.048","0.018","0.7","0.005","50","43"
"202301041200","노원구","0.054","0.01","0.8","0.005","46","37"
"202301041200","서초구","0.052","0.007","0.7","0.004","60","28"
"202301041200","금천구","0.041","0.011","0.6","0.004","31","21"
"202301041200","관악구","0.047","0.011","0.7","0.004","40","23"
"202301041200","동작구","0.038","0.013","0.6","0.004","42","28"
"202301041200","강서구","0.039","0.014","0.6","0.005","59","31"
"202301041200","양천구","0.04","0.012","0.7","0.004","49","37"
"202301041200","동대문구","0.048","0.011","0.9","0.005","49","32"
"202301041200","광진구","0.029","0.007","0.9","0.003","45","28"
"202301041200","강남구","0.048","0.009","0.7","0.004","40","23"
"202301041200","강동구","0.037","0.009","0.6","0.003","47","31"
"202301041200","영등포구","0.046","0.011","0.7","0.004","51","31"
"202301041200","강북구","0.043","0.015","0.8","0.004","61","42"
"202301041200","성북구","0.051","0.008","1","0.005","47","33"
"202301041200","은평구","0.03","0.017","0.8","0.005","38","20"
"202301041200","도봉구","0.047","0.009","0.8","0.004","50","32"
"202301041200","서대문구","0.041","0.013","0.6","0.005","41","32"
"202301041200","용산구","0.038","0.011","0.7","0.004","43","29"
"202301041200","성동구","0.046","0.008","0.7","0.004","44","22"
"202301041200","종로구","0.046","0.012","0.8","0.005","52","38"
"202301041200","구로구","0.037","0.01","0.5","0.005","48","28"
"202301041200","송파구","0.052","0.007","0.9","0.004","45","34"
"202301041100","중구","0.057","0.012","1","0.005","53","43"
"202301041100","용산구","0.045","0.007","0.7","0.004","47","33"
"202301041100","중랑구","0.044","0.008","0.7","0.004","39","28"
"202301041100","관악구","0.047","0.009","0.7","0.004","37","16"
"202301041100","강북구","0.051","0.008","1","0.004","57","38"
"202301041100","서대문구","0.053","0.008","1.3","0.009","46","27"
"202301041100","도봉구","","","","","",""
"202301041100","송파구","0.049","0.007","0.8","0.004","44","27"
"202301041100","구로구","0.042","0.006","0.6","0.005","52","30"
"202301041100","양천구","0.052","0.005","0.9","0.004","41","31"
"202301041100","동작구","0.042","0.008","0.6","0.004","35","22"
"202301041100","마포구","0.047","0.007","0.8","0.005","44","39"
"202301041100","금천구","0.043","0.006","0.6","0.003","29","19"
"202301041100","노원구","0.061","0.006","1","0.005","47","37"
"202301041100","종로구","0.051","0.006","1","0.005","44","32"
"202301041100","강남구","0.051","0.005","0.8","0.004","37","26"
"202301041100","강서구","0.057","0.005","1","0.005","57","30"
"202301041100","서초구","0.058","0.005","0.8","0.004","60","35"
"202301041100","은평구","0.043","0.008","1","0.005","41","26"
"202301041100","성동구","0.05","0.003","0.8","0.005","47","19"
"202301041100","강동구","0.039","0.006","0.7","0.003","44","29"
"202301041100","동대문구","0.048","0.007","0.9","0.005","43","26"
"202301041100","광진구","0.027","0.006","0.8","0.003","38","22"
"202301041100","성북구","0.054","0.005","1.1","0.005","50","36"
"202301041100","영등포구","0.053","0.005","0.9","0.004","41",""
"202301041000","용산구","0.052","0.004","0.8","0.004","38","27"
"202301041000","광진구","0.029","0.005","0.8","0.003","35","24"
"202301041000","동대문구","0.045","0.006","0.8","0.004","41","23"
"202301041000","성북구","0.054","0.004","1.2","0.005","44","33"
"202301041000","마포구","0.056","0.004","1.1","0.005","36","30"
"202301041000","관악구","0.056","0.005","0.9","0.004","46","27"
"202301041000","강서구","0.058","0.003","1.2","0.005","57","28"
"202301041000","영등포구","0.052","0.004","0.9","0.004","36",""
"202301041000","은평구","0.047","0.004","1.2","0.004","37","23"
"202301041000","양천구","0.052","0.003","0.9","0.004","32","21"
"202301041000","서대문구","0.055","0.005","1.7","0.011","36","24"
"202301041000","강동구","0.041","0.004","0.7","0.003","34","23"
"202301041000","종로구","0.051","0.005","0.9","0.004","32","23"
"202301041000","도봉구","0.045","0.006","1","0.003","43","34"
"202301041000","강북구","0.044","0.006","0.9","0.004","38","22"
"202301041000","노원구","0.056","0.005","1","0.004","38","29"
"202301041000","서초구","0.056","0.003","0.8","0.004","50","17"
"202301041000","금천구","0.039","0.007","0.6","0.003","29","21"
"202301041000","중구","0.061","0.01","1.1","0.004","44","34"
"202301041000","송파구","0.05","0.005","0.9","0.004","40","21"
"202301041000","강남구","0.047","0.004","0.8","0.004","34","21"
"202301041000","구로구","0.045","0.005","0.7","0.004","46","27"
"202301041000","성동구","0.053","0.005","0.9","0.005","42","18"
"202301041000","중랑구","0.04","0.008","0.7","0.003","34","24"
"202301041000","동작구","0.052","0.003","0.8","0.004","35","19"
"202301040900","중구","0.06","0.009","1","0.004","33","27"
"202301040900","종로구","0.056","0.002","1","0.004","37","28"
"202301040900","양천구","0.05","0.002","0.9","0.004","31","22"
"202301040900","송파구","0.052","0.003","0.9","0.004","34","20"
"202301040900","동대문구","0.048","0.003","0.8","0.004","34","25"
"202301040900","구로구","0.043","0.003","0.6","0.004","37","14"
"202301040900","강북구","0.041","0.004","0.9","0.003","36","19"
"202301040900","중랑구","0.046","0.003","0.8","0.003","36","26"
"202301040900","성동구","0.05","0.003","0.8","0.003","32","17"
"202301040900","동작구","0.051","0.002","0.8","0.003","33","20"
"202301040900","강동구","0.037","0.003","0.6","0.003","35","23"
"202301040900","도봉구","0.047","0.004","1.1","0.003","37","27"
"202301040900","성북구","0.052","0.003","1.1","0.004","33","22"
"202301040900","서대문구","0.055","0.004","1.3","0.008","31","17"
"202301040900","은평구","0.042","0.004","1","0.004","31","15"
"202301040900","용산구","0.046","0.003","0.8","0.004","31","25"
"202301040900","광진구","0.028","0.003","0.9","0.003","34","23"
"202301040900","강서구","0.059","0.002","1.2","0.005","51","24"
"202301040900","관악구","0.06","0.003","0.9","0.004","32","17"
"202301040900","영등포구","0.06","0.002","1","0.004","35","19"
"202301040900","마포구","0.059","0.003","1.1","0.005","28","24"
"202301040900","금천구","0.044","0.003","0.6","0.003","32","22"
"202301040900","서초구","0.054","0.002","0.7","0.003","44","17"
"202301040900","강남구","0.047","0.004","0.7","0.004","33","21"
"202301040900","노원구","0.055","0.003","0.9","0.004","43","30"
"202301040800","영등포구","0.054","0.002","0.9","0.004","33","21"
"202301040800","동대문구","0.052","0.002","0.9","0.004","31","22"
"202301040800","강남구","0.048","0.003","0.8","0.004","29","19"
"202301040800","강북구","0.04","0.002","0.8","0.002","35","23"
"202301040800","마포구","0.048","0.002","0.8","0.004","27","23"
"202301040800","송파구","0.046","0.002","0.7","0.003","29","16"
"202301040800","서대문구","0.054","0.003","1.3","0.01","27","19"
"202301040800","관악구","0.057","0.003","0.8","0.004","39","24"
"202301040800","종로구","0.055","0.002","1","0.004","33","27"
"202301040800","노원구","0.057","0.002","0.8","0.004","40","27"
"202301040800","강동구","0.041","0.002","0.7","0.003","34","24"
"202301040800","동작구","0.05","0.001","0.6","0.003","33","19"
"202301040800","구로구","0.044","0.002","0.6","0.004","30","15"
"202301040800","광진구","0.026","0.002","0.9","0.002","31","23"
"202301040800","성북구","0.053","0.002","1","0.004","31","20"
"202301040800","강서구","0.06","0.002","1.1","0.005","42","23"
"202301040800","용산구","0.046","0.002","0.7","0.004","26","22"
"202301040800","중랑구","0.047","0.002","0.8","0.003","33","24"
"202301040800","양천구","0.05","0.001","0.9","0.003","33","23"
"202301040800","서초구","0.053","0.002","0.6","0.003","33","17"
"202301040800","성동구","0.048","0.002","0.7","0.003","30","16"
"202301040800","금천구","0.051","0.002","0.6","0.004","27","19"
"202301040800","은평구","0.042","0.003","0.9","0.004","31","16"
"202301040800","도봉구","0.048","0.002","1","0.003","33","23"
"202301040800","중구","0.054","0.009","0.9","0.003","33","26"
"202301040700","노원구","0.056","0.002","0.8","0.004","36","27"
"202301040700","중랑구","0.046","0.002","0.7","0.003","31","25"
"202301040700","중구","0.053","0.008","0.8","0.003","31","26"
"202301040700","종로구","0.051","0.002","0.8","0.004","30","23"
"202301040700","강남구","0.048","0.003","0.7","0.003","28","20"
"202301040700","은평구","0.043","0.002","0.9","0.004","26","15"
"202301040700","용산구","0.041","0.002","0.7","0.003","29","23"
"202301040700","영등포구","0.051","0.002","0.8","0.004","31","21"
"202301040700","양천구","0.047","0.001","0.8","0.004","33","23"
"202301040700","강동구","0.038","0.002","0.6","0.003","32","23"
"202301040700","송파구","0.047","0.002","0.7","0.003","30","18"
"202301040700","성북구","0.053","0.002","1.1","0.004","28","22"
"202301040700","강북구","0.044","0.002","0.8","0.002","35","22"
"202301040700","성동구","0.045","0.002","0.7","0.003","30","15"
"202301040700","서초구","0.049","0.002","0.6","0.003","31","9"
"202301040700","서대문구","0.055","0.003","1.3","","30","20"
"202301040700","강서구","0.057","0.002","1","0.005","44","20"
"202301040700","마포구","0.048","0.002","0.8","0.004","26","20"
"202301040700","동작구","0.046","0.001","0.5","0.003","31","20"
"202301040700","동대문구","0.049","0.002","0.9","0.004","33","19"
"202301040700","도봉구","0.046","0.002","0.9","0.003","31","24"
"202301040700","관악구","0.053","0.003","0.7","0.003","24","10"
"202301040700","금천구","0.044","0.003","0.6","0.004","27","19"
"202301040700","구로구","0.044","0.002","0.6","0.004","29","21"
"202301040700","광진구","0.025","0.002","0.8","0.002","29","21"
"202301040600","양천구","0.048","0.002","0.9","0.003","35","22"
"202301040600","동대문구","0.047","0.002","0.8","0.004","31","20"
"202301040600","도봉구","0.046","0.002","0.9","0.002","27","19"
"202301040600","광진구","0.024","0.002","0.8","0.002","31","21"
"202301040600","마포구","0.049","0.002","0.9","0.004","37","21"
"202301040600","동작구","0.045","0.001","0.6","0.003","29","19"
"202301040600","성북구","0.052","0.002","1","0.004","32","20"
"202301040600","강남구","0.043","0.003","0.7","0.003","28","18"
"202301040600","강북구","0.043","0.002","0.8","0.003","34","20"
"202301040600","강동구","0.034","0.002","0.6","0.002","32","23"
"202301040600","서초구","0.047","0.002","0.6","0.003","25","16"
"202301040600","구로구","0.042","0.002","0.6","0.003","29","17"
"202301040600","금천구","0.036","0.006","0.5","0.003","25","18"
"202301040600","은평구","0.042","0.002","0.9","0.004","27","16"
"202301040600","서대문구","0.054","0.003","1.4","","28","16"
"202301040600","관악구","0.054","0.003","0.8","0.003","38","23"
"202301040600","영등포구","0.048","0.002","0.8","0.003","31","18"
"202301040600","성동구","0.042","0.002","0.7","0.003","31","16"
"202301040600","중구","0.051","0.008","0.8","0.003","32","25"
"202301040600","노원구","0.053","0.002","0.8","0.004","34","25"
"202301040600","종로구","0.049","0.001","0.8","0.004","29","23"
"202301040600","용산구","0.04","0.002","0.6","0.004","28","20"
"202301040600","송파구","0.047","0.002","0.7","0.003","29","22"
"202301040600","중랑구","0.043","0.002","0.6","0.003","30","22"
"202301040600","강서구","0.054","0.002","1","0.004","40","19"
"202301040500","도봉구","0.046","0.002","0.8","0.002","25","23"
"202301040500","강서구","0.054","0.002","0.9","0.004","41","19"
"202301040500","서대문구","0.051","0.003","0.8","0.005","26","13"
"202301040500","은평구","0.037","0.005","0.8","0.004","24","12"
"202301040500","강남구","0.043","0.003","0.7","0.003","31","20"
"202301040500","성동구","0.044","0.002","0.7","0.003","33","16"
"202301040500","동대문구","0.044","0.002","0.7","0.004","29","19"
"202301040500","관악구","0.054","0.003","0.8","0.003","15",""
"202301040500","종로구","0.05","0.002","0.8","0.003","30","25"
"202301040500","용산구","0.041","0.002","0.7","0.003","31","23"
"202301040500","성북구","0.053","0.002","1","0.004","29","25"
"202301040500","동작구","0.044","0.002","0.6","0.003","25","19"
"202301040500","강동구","0.034","0.002","0.5","0.002","30","22"
"202301040500","송파구","0.046","0.002","0.8","0.003","29","17"
"202301040500","영등포구","0.049","0.001","0.7","0.003","29","18"
"202301040500","노원구","0.054","0.002","0.8","0.004","35","28"
"202301040500","서초구","0.047","0.002","0.5","0.003","22","15"
"202301040500","구로구","0.046","0.002","0.6","0.003","27","19"
"202301040500","광진구","0.024","0.003","0.8","0.002","31","20"
"202301040500","마포구","0.05","0.002","0.9","0.004","27","21"
"202301040500","중랑구","0.042","0.002","0.6","0.002","31","23"
"202301040500","중구","0.051","0.008","0.8","0.003","31","23"
"202301040500","양천구","0.048","0.002","0.8","0.003","34","24"
"202301040500","금천구","0.043","0.002","0.6","0.003","25","19"
"202301040500","강북구","0.039","0.004","0.7","0.003","33","18"
"202301040400","도봉구","0.047","0.002","0.9","0.002","28","19"
